ID	CC	annotation
PF15074	0.120211040650675	Domain of unknown function (DUF4541)
PF09799	0.119337589644977	Predicted membrane protein
PF05048	0.119274313126989	Periplasmic copper-binding protein (NosD)
PF08558	0.119140407036972	Telomere repeat binding factor (TRF)
PF04275	0.118971944837734	Phosphomevalonate kinase
PF14862	0.118109691265443	Big defensin
PF10158	0.117069604761044	Tumour suppressor protein
PF13909	0.116881128792663	C2H2-type zinc-finger domain
PF14868	0.115268318363342	Domain of unknown function (DUF4487)
PF15003	0.115013389237997	HAUS augmin-like complex subunit 2
PF10495	0.114882636581344	Pericentrin-AKAP-450 domain of centrosomal targeting protein
PF02137	0.11470011321919	Adenosine-deaminase (editase) domain
PF00520	0.114361729736668	Ion transport protein
PF10157	0.113710610779044	BLOC-1-related complex sub-unit 6
PF07452	0.113630348481356	CHRD domain
PF01667	0.113237726723445	Ribosomal protein S27
PF05612	0.113228042232324	Leg1
PF10171	0.112572607911957	Translocase of the Inner Mitochondrial membrane 29
PF04847	0.112393038107111	Calcipressin
PF12851	0.112061220581824	Oxygenase domain of the 2OGFeDO superfamily
PF02179	0.1118248800342	BAG domain
PF14252	0.110776608102601	Domain of unknown function (DUF4347)
PF02238	0.110708403190863	Cytochrome c oxidase subunit VII
PF14943	0.110164283348396	Mitochondrial ribosome subunit S26
PF14517	0.109780002415347	Tachylectin
PF14649	0.109648044948435	Spatacsin C-terminus
PF00656	0.109617199033162	Caspase domain
PF00217	0.109389436027347	ATP:guanido phosphotransferase, C-terminal catalytic domain
PF09976	0.109309542346195	Tetratricopeptide repeat-like domain
PF00102	0.108968573547809	Protein-tyrosine phosphatase
PF16501	0.108876885895514	S phase cyclin A-associated protein in the endoplasmic reticulum
PF02807	0.108091966076358	ATP:guanido phosphotransferase, N-terminal domain
PF00075	0.106151222691743	RNase H
PF02809	0.105828547623976	Ubiquitin interaction motif
PF14970	0.105385270244931	Domain of unknown function (DUF4509)
PF00060	0.105041105837501	Ligand-gated ion channel
PF14695	0.104882673581701	Lines C-terminus
PF12800	0.104801214422794	4Fe-4S binding domain
PF06831	0.104594922937417	Formamidopyrimidine-DNA glycosylase H2TH domain
PF15113	0.103207941565509	TMEM117 protein family
PF06046	0.103041267437087	Exocyst complex component Sec6
PF02870	0.102837848987917	6-O-methylguanine DNA methyltransferase, ribonuclease-like domain
PF12248	0.102834051277838	Farnesoic acid 0-methyl transferase
PF05404	0.10264433253204	Translocon-associated protein, delta subunit precursor (TRAP-delta)
PF05270	0.102614341325177	Alpha-L-arabinofuranosidase B (ABFB) domain
PF03445	0.102497353884959	Putative nucleotidyltransferase DUF294
PF09817	0.102373426328645	RZZ complex, subunit zwilch
PF06664	0.101833196126822	Wnt-binding factor required for Wnt secretion
PF13897	0.101286111799841	Golgi-dynamics membrane-trafficking
PF02500	0.0997288027650878	Probable DNA packing protein, N-terminus
PF02638	0.0997288027650878	Glycosyl hydrolase-like 10
PF04899	0.0997288027650878	MbeD/MobD like
PF05830	0.0997288027650878	Nodulation protein Z (NodZ)
PF08011	0.0997288027650878	PD-(D/E)XK nuclease superfamily
PF09717	0.0997288027650878	Plasmodium falciparum domain of unknown function (CPW_WPC)
PF10335	0.0997288027650878	Putative nucleotidyltransferase substrate binding domain
PF12419	0.0997288027650878	SNF2 Helicase protein
PF12695	0.0997288027650878	Alpha/beta hydrolase family
PF13648	0.0997288027650878	Lipocalin-like domain
PF07662	0.0993566978170815	Na+ dependent nucleoside transporter C-terminus
PF01762	0.0989549389876426	Galactosyltransferase
PF15169	0.0980446774268266	Domain of unknown function (DUF4564)
PF02350	0.0975844634650848	UDP-N-acetylglucosamine 2-epimerase
PF13893	0.0973352239678451	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF10249	0.0971728582022516	NADH-ubiquinone oxidoreductase subunit 10
PF15787	0.0964277993810862	Domain of unknown function (DUF4704)
PF02205	0.0944561354949139	WH2 motif
PF15249	0.0942780570321214	Conserved region of unknown function on GLTSCR protein
PF14762	0.0938703745008011	Hermansky-Pudlak syndrome 3, middle region
PF09360	0.0933612559243248	Iron-binding zinc finger CDGSH type
PF15492	0.0932621455188404	Neuroblastoma-amplified sequence, N terminal
PF08451	0.0931266426391833	Adenosine/AMP deaminase N-terminal
PF05965	0.0927036314551992	F/Y rich C-terminus
PF01079	0.0923494897016398	Hint module
PF10513	0.0923129239350739	Enhancer of polycomb-like
PF01128	0.0911710348730192	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
PF09775	0.0908797138474308	Keratinocyte-associated protein 2
PF05351	0.0906467211844803	GMP-PDE, delta subunit
PF00070	0.0904363570215945	Pyridine nucleotide-disulphide oxidoreductase
PF00644	0.0903318507162876	Poly(ADP-ribose) polymerase catalytic domain
PF13429	0.0903179010783219	Tetratricopeptide repeat
PF15793	0.0901941289410575	Protein family FAM35, C-terminal
PF00615	0.0901002272454469	Regulator of G protein signaling domain
PF06657	0.0886968536766709	Centrosome microtubule-binding domain of Cep57
PF07699	0.088405651017976	Putative ephrin-receptor like
PF01858	0.0878166022630239	Retinoblastoma-associated protein A domain
PF02126	0.086707576185477	Phosphotriesterase family
PF17047	0.0860529810675628	Synaptotagmin-like mitochondrial-lipid-binding domain
PF16759	0.085797123455709	DNA ligase 3 BRCT domain
PF02172	0.0852879345403745	KIX domain
PF07998	0.0852121440898116	Peptidase family M54
PF07347	0.0851717619155979	NADH:ubiquinone oxidoreductase subunit B14.5a (Complex I-B14.5a)
PF08709	0.0850915828440637	Inositol 1,4,5-trisphosphate/ryanodine receptor
PF12416	0.0846312567876887	Cep120 protein
PF14942	0.0842233581637225	Organelle biogenesis, Muted-like protein
PF16690	0.0841493541113666	Methylmalonic aciduria and homocystinuria type C family
PF06701	0.0828226262884775	Mib_herc2
PF08925	0.0824238673251679	Domain of Unknown Function (DUF1907)
PF05439	0.0823611579019993	Jumping translocation breakpoint protein (JTB)
PF14469	0.0807701641159117	28 kDa A-kinase anchor
PF10146	0.0799796534890109	Zinc finger-containing protein
PF00169	0.0791564744712186	PH domain
PF11362	0.0789470964853901	Protein of unknown function (DUF3161)
PF01963	0.0781759591192349	TraB family
PF00804	0.0773291766707686	Syntaxin
PF14796	0.077056436732803	Clathrin-adaptor complex-3 beta-1 subunit C-terminal
PF05761	0.0769694153360852	5' nucleotidase family
PF15277	0.0766180375985087	Exocyst complex component SEC3 N-terminal PIP2 binding PH
PF14697	0.0763168976082775	4Fe-4S dicluster domain
PF08336	0.0760974237486912	Prolyl 4-Hydroxylase alpha-subunit, N-terminal region
PF00950	0.0760410876658972	ABC 3 transport family
PF12090	0.0760326352862864	Spt20 family
PF07837	0.075174390560326	Formiminotransferase domain, N-terminal subdomain
PF13405	0.075139680102256	EF-hand domain
PF05454	0.0750156708207295	Dystroglycan (Dystrophin-associated glycoprotein 1)
PF13287	0.0746781660469334	Fn3 associated
PF17283	0.071537492091739	SprT-like zinc ribbon domain
PF02157	0.0708390425741922	Mannose-6-phosphate receptor
PF03145	0.0707192702683636	Seven in absentia protein family
PF02562	0.0703209410636149	PhoH-like protein
PF16864	0.0691701862134397	Dimerisation domain
PF13167	0.0691110490135223	GTP-binding GTPase N-terminal
PF09296	0.0688538929985936	NADH pyrophosphatase-like rudimentary NUDIX domain
PF12017	0.0687100987990774	Transposase protein
PF13915	0.0680657825461656	Domain of unknown function (DUF4210)
PF05060	0.0680629793245554	N-acetylglucosaminyltransferase II (MGAT2)
PF13176	0.0676711825972353	Tetratricopeptide repeat
PF13971	0.0671036268695966	Meiosis-specific protein Mei4
PF01436	0.0663858387448566	NHL repeat
PF09398	0.0663471700024516	FOP N terminal dimerisation domain
PF10291	0.0661602561676597	Muniscin C-terminal mu homology domain
PF10212	0.0658677546192326	Predicted coiled-coil domain-containing protein
PF08378	0.0658025221110444	Nuclease-related domain
PF01394	0.065067838229598	Clathrin propeller repeat
PF01382	0.0648615236133953	Avidin family
PF07850	0.0646893499508802	Renin receptor-like protein
PF00648	0.0645318826232321	Calpain family cysteine protease
PF12490	0.0645146115684505	Breast carcinoma amplified sequence 3
PF02389	0.0644080535115383	Cornifin (SPRR) family
PF16544	0.0643904935273703	Homodimerisation region of STAR domain protein
PF17170	0.0642835760703155	6-bladed beta-propeller
PF05030	0.0631419347456158	SSXT protein (N-terminal region)
PF04572	0.0628672492560804	Alpha 1,4-glycosyltransferase conserved region
PF15306	0.0626952523864213	LIN37
PF15299	0.0625831479797262	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8
PF14694	0.0620944362232901	Lines N-terminus
PF10228	0.0618269044265847	Uncharacterised conserved protein (DUF2228)
PF09728	0.0617768560533063	Myosin-like coiled-coil protein
PF07786	0.0608912379316813	Protein of unknown function (DUF1624)
PF00503	0.0608794243371541	G-protein alpha subunit
PF13539	0.0602679221455997	D-alanyl-D-alanine carboxypeptidase
PF14771	0.0587377143610678	Domain of unknown function (DUF4476)
PF17039	0.0580692094621365	Fucosyltransferase, N-terminal
PF15019	0.0578112590683932	C9orf72-like protein family
PF16669	0.0569645669351219	Tetratricopeptide repeat protein 5 OB fold domain
PF10272	0.056724113012398	Putative transmembrane protein precursor
PF02485	0.0567031485444667	Core-2/I-Branching enzyme
PF02452	0.0556929560713206	PemK-like, MazF-like toxin of type II toxin-antitoxin system
PF09767	0.0556696147039616	Predicted membrane protein (DUF2053)
PF14995	0.0556531060099908	Transmembrane protein
PF05458	0.054889319099718	Cd27 binding protein (Siva)
PF12752	0.0548532914412829	SUZ domain
PF12902	0.0548093256780185	Ferritin-like
PF05914	0.0542139906708477	RIB43A
PF03176	0.0538669152813957	MMPL family
PF02937	0.0532114822097801	Cytochrome c oxidase subunit VIc
PF03727	0.0528866896386197	Hexokinase
PF14929	0.0527230846056137	TAF RNA Polymerase I subunit A
PF01396	0.0524761263682785	Topoisomerase DNA binding C4 zinc finger
PF13925	0.052363642205517	con80 domain of Katanin
PF00104	0.0518701471893644	Ligand-binding domain of nuclear hormone receptor
PF04960	0.0516452637722892	Glutaminase
PF00531	0.0512849453089983	Death domain
PF04146	0.0507235721279863	YT521-B-like domain
PF16015	0.0506090541414613	Promethin
PF14761	0.0505714215033313	Hermansky-Pudlak syndrome 3
PF00754	0.050487890036416	F5/8 type C domain
PF03321	0.0501780716272357	GH3 auxin-responsive promoter
PF07160	0.049343869791949	Spindle and kinetochore-associated protein 1
PF05994	0.0490324933896945	Cytoplasmic Fragile-X interacting family
PF07074	0.0488097039746326	Translocon-associated protein, gamma subunit (TRAP-gamma)
PF14640	0.0487505805905161	Transmembrane protein 223
PF05014	0.0487491890434009	Nucleoside 2-deoxyribosyltransferase
PF01758	0.0479626181633837	Sodium Bile acid symporter family
PF02100	0.0477949514029227	Ornithine decarboxylase antizyme
PF16725	0.0472397065956075	Nucleolin binding domain
PF00349	0.0456361350263286	Hexokinase
PF13772	0.0451029551448543	AIG2-like family
PF12213	0.0449567868460269	DNA polymerases epsilon N terminal
PF11904	0.0445735501442649	GPCR-chaperone
PF12871	0.0437784139771206	Pre-mRNA-splicing factor 38-associated hydrophilic C-term
PF14736	0.0434016302823772	Protein N-terminal asparagine amidohydrolase
PF12733	0.0431628757052876	Cadherin-like beta sandwich domain
PF10205	0.0428267696485065	Predicted coiled-coil domain-containing protein
PF01414	0.0425521623989207	Delta serrate ligand
PF11488	0.0416872497054532	Transcriptional regulatory protein LGE1
PF03859	0.0401945697437229	CG-1 domain
PF15993	0.0399073856560802	Fuseless
PF08212	0.0397201918374098	Lipocalin-like domain
PF00105	0.0394033066390391	Zinc finger, C4 type (two domains)
PF09992	0.0393270186435329	Phosphodiester glycosidase
PF03623	0.0392691472835361	Focal adhesion targeting region
PF01353	0.0388478717838773	Green fluorescent protein
PF00050	0.0387713911440913	Kazal-type serine protease inhibitor domain
PF01286	0.0387247280886056	XPA protein N-terminal
PF16360	0.038585262215456	GTP-binding GTPase Middle Region
PF02434	0.0382755680286881	Fringe-like
PF00246	0.0379280182456357	Zinc carboxypeptidase
PF12335	0.03785788062472	Myotubularin protein
PF14817	0.0377886388210188	HAUS augmin-like complex subunit 5
PF15625	0.0369224861851408	CC2D2A N-terminal C2 domain
PF14961	0.0366263179598834	Broad-minded protein
PF16727	0.0364237112921533	DNA repair protein REV1 C-terminal domain
PF03842	0.0360180762810537	Silicon transporter
PF05109	0.0360180762810537	Herpes virus major outer envelope glycoprotein (BLLF1)
PF11437	0.0360180762810537	Vanadium-binding protein 2
PF12596	0.0360180762810537	87kDa Transposase
PF02944	0.0358996141986039	BESS motif
PF16692	0.0352423135446247	Folliculin C-terminal domain
PF02319	0.0351529266901306	E2F/DP family winged-helix DNA-binding domain
PF14542	0.0345484306913776	GCN5-related N-acetyl-transferase
PF00014	0.0336674144567086	Kunitz/Bovine pancreatic trypsin inhibitor domain
PF06969	0.0336303226312785	HemN C-terminal domain
PF10505	0.0332176472073564	NMDA receptor-regulated gene protein 2 C-terminus
PF03360	0.0329636370463535	Glycosyltransferase family 43
PF03098	0.0329475724796513	Animal haem peroxidase
PF13495	0.0326793294834022	Phage integrase, N-terminal SAM-like domain
PF00792	0.0318809069545625	Phosphoinositide 3-kinase C2
PF03915	0.0311968654412433	Actin interacting protein 3
PF16064	0.0303787412207854	Domain of unknown function (DUF4806)
PF13923	0.0279752274515893	Zinc finger, C3HC4 type (RING finger)
PF10162	0.0276553981089205	G8 domain
PF13558	0.0273204737070598	Putative exonuclease SbcCD, C subunit
PF14493	0.0270006238393014	Helix-turn-helix domain
PF03712	0.0269184514221334	Copper type II ascorbate-dependent monooxygenase, C-terminal domain
PF05641	0.0264424484792661	Agenet domain
PF16508	0.0249550597998947	Second BRCT domain on Nijmegen syndrome breakage protein
PF07807	0.0245044099799912	RED-like protein C-terminal region
PF06390	0.0243873663216423	Neuroendocrine-specific golgi protein P55 (NESP55)
PF08127	0.0238593972383816	Peptidase family C1 propeptide
PF14807	0.0237156955348571	Adaptin AP4 complex epsilon appendage platform
PF09750	0.0235341613199211	Alternative splicing regulator
PF05168	0.0224524176891108	HEPN domain
PF05647	0.0216493307779782	Tandem-repeating region of mucin, epiglycanin-like
PF14753	0.0215150587460046	Protein FAM221A/B
PF10231	0.0211603136549662	Uncharacterised conserved protein (DUF2315)
PF07947	0.0211562493858803	YhhN family
PF15014	0.0200837859262528	Ceroid-lipofuscinosis neuronal protein 5
PF00560	0.0200426216416611	Leucine Rich Repeat
PF15053	0.019514234185156	Mjmu-R1-like protein family
PF05005	0.0194510464111956	Janus/Ocnus family (Ocnus)
PF01580	0.0192562758594957	FtsK/SpoIIIE family
PF09270	0.0190774036963162	Beta-trefoil DNA-binding domain
PF07202	0.0187154208078736	T-complex protein 10 C-terminus
PF04500	0.0181004567871116	FLYWCH zinc finger domain
PF10164	0.0180484008625922	Uncharacterized conserved protein (DUF2367)
PF09740	0.0180211352084821	Uncharacterized conserved protein (DUF2043)
PF14605	0.0178824211008132	Nup53/35/40-type RNA recognition motif
PF09237	0.0173961167168578	GAGA factor
PF12145	0.0173674711136846	Eukaryotic Mediator 12 subunit domain
PF00708	0.0165121930891139	Acylphosphatase
PF03629	0.0158939013170347	Carbohydrate esterase, sialic acid-specific acetylesterase
PF12640	0.0155958266194247	UPF0489 domain
PF13240	0.0155627682659307	zinc-ribbon domain
PF12933	0.0152596283431342	FTO catalytic domain
PF07884	0.0151455362270397	Vitamin K epoxide reductase family
PF07700	0.015006530907578	Haem-NO-binding
PF04388	0.0149166619225222	Hamartin protein
PF15296	0.0143095212377727	Codanin-1 C-terminus
PF06080	0.0142447255198505	Protein of unknown function (DUF938)
PF09341	0.0141493444743835	Transcription factor Pcc1
PF03896	0.0140757500835412	Translocon-associated protein (TRAP), alpha subunit
PF07776	0.0139981880404762	Zinc-finger associated domain (zf-AD)
PF02891	0.013804678397081	MIZ/SP-RING zinc finger
PF01426	0.0137450661875619	BAH domain
PF00617	0.01366674551875	RasGEF domain
PF13964	0.0136521825421604	Kelch motif
PF00858	0.0130001817026523	Amiloride-sensitive sodium channel
PF13148	0.0129015150002472	Protein of unknown function (DUF3987)
PF14113	0.0129015150002472	Type VI secretion system (T6SS), amidase effector protein 4
PF04832	0.0127499695456484	SOUL heme-binding protein
PF14924	0.0126938776800361	Protein of unknown function (DUF4497)
PF15886	0.0126410774258975	Carbohydrate binding domain (family 32)
PF00063	0.0122190155135366	Myosin head (motor domain)
PF17450	0.0117756007639738	Alpha galactosidase A C-terminal beta sandwich domain
PF09813	0.0117365218174449	Coiled-coil domain-containing protein 56
PF11721	0.0115845107283241	Di-glucose binding within endoplasmic reticulum
PF00669	0.0115139507102713	Bacterial flagellin N-terminal helical region
PF02049	0.0115139507102713	Flagellar hook-basal body complex protein FliE
PF02609	0.0115139507102713	Exonuclease VII small subunit
PF05874	0.0115139507102713	Pheromone biosynthesis activating neuropeptide (PBAN)
PF10731	0.0115139507102713	Thrombin inhibitor from mosquito
PF15955	0.0102412078229282	Cuticle protein
PF01531	0.010154042538903	Glycosyl transferase family 11
PF04685	0.00969799017823149	Glycosyl-hydrolase family 116, catalytic region
PF09532	0.00967290695774384	FDF domain
PF00610	0.00952881092313606	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)
PF15999	0.00935461013964804	Domain of unknown function (DUF4774)
PF14939	0.00927389170998275	DDB1-and CUL4-substrate receptor 15, WD repeat
PF04587	0.009212169007661	ADP-specific Phosphofructokinase/Glucokinase conserved region
PF13469	0.00918116833276849	Sulfotransferase family
PF13306	0.00881386613571828	Leucine rich repeats (6 copies)
PF03301	0.00876804501212107	Tryptophan 2,3-dioxygenase
PF10154	0.00797431485123266	Uncharacterized conserved protein (DUF2362)
PF03575	0.00789514642998279	Peptidase family S51
PF11303	0.00778054187313297	Protein of unknown function (DUF3105)
PF01661	0.00750543222294951	Macro domain
PF10167	0.00743244971313593	BLOC-1-related complex sub-unit 8
PF01082	0.00733214616888991	Copper type II ascorbate-dependent monooxygenase, N-terminal domain
PF02892	0.00691621332095328	BED zinc finger
PF02182	0.00684385839851724	SAD/SRA domain
PF15929	0.00675648069172761	Myofilin
PF17308	0.00675648069172761	Pro-corazonin
PF14680	0.00658505398859422	FANCI helical domain 2
PF03943	0.00640205581403516	TAP C-terminal domain
PF03722	0.00623698158669657	Hemocyanin, all-alpha domain
PF08783	0.00621434987324225	DWNN domain
PF01395	0.0061553934738131	PBP/GOBP family
PF12032	0.00600231087403645	Regulatory CLIP domain of proteinases
PF06632	0.00597203480481408	DNA double-strand break repair and V(D)J recombination protein XRCC4
PF10493	0.00547090760573918	Rough deal protein C-terminal region
PF17098	0.00456338351274364	WTAP/Mum2p family
PF17223	0.00455153905770153	Cuticle protein CPCFC
PF03867	0.00455153905770153	Fushi tarazu (FTZ), N-terminal region
PF11179	0.00455153905770153	Protein of unknown function (DUF2967)
PF15888	0.00455153905770153	Folded gastrulation N-terminus
PF15893	0.00455153905770153	Domain of unknown function (DUF4739)
PF16063	0.00455153905770153	Domain of unknown function (DUF4805)
PF17182	0.00455153905770153	OSK domain
PF11018	0.00388297821661211	Pupal cuticle protein C1
PF07464	0.00363559935045982	Apolipophorin-III precursor (apoLp-III)
PF00458	0.00353644548606614	WHEP-TRS domain
PF07898	0.0035277438412364	Protein of unknown function (DUF1676)
PF00272	0.00317389011528379	Cecropin family
PF05444	0.00317389011528379	Protein of unknown function (DUF753)
PF03451	0.0031494728656013	HELP motif
PF06377	0.00290850161333637	Adipokinetic hormone
PF08828	0.00290850161333637	Doublesex dimerisation domain
PF09246	0.00290850161333637	PHAT
PF16060	0.00290850161333637	Domain of unknown function (DUF4802)
PF16091	0.00290850161333637	Domain of unknown function (DUF4820)
PF05794	0.00261265785051068	T-complex protein 11
PF02252	0.00252638204553264	Proteasome activator pa28 beta subunit
PF16030	0.00251901418548444	Serine protease gd N-terminus
PF03160	0.00251503521324806	Calx-beta domain
PF07165	0.00213224411483079	Protein of unknown function (DUF1397)
PF16672	0.00193301882525988	Ragulator complex protein LAMTOR5
PF02949	0.00188399945510175	7tm Odorant receptor
PF06477	0.00182648579076254	Protein of unknown function (DUF1091)
PF04212	0.00177675339177615	MIT (microtubule interacting and transport) domain
PF16905	0.00159036014988974	Voltage-dependent L-type calcium channel, IQ-associated
PF06372	0.00135064353084543	Gemin6 protein
PF14777	0.00111098919775198	Cilia BBSome complex subunit 10
PF08372	0.000885833296344786	Plant phosphoribosyltransferase C-terminal
PF06757	0.000878216367321045	Insect allergen related repeat, nitrile-specifier detoxification
PF16009	0.000871661239498311	Domain of unknown function (DUF4779)
PF15868	0.00077726002577337	Transcription activator MBF2
PF15932	0.000727600685522642	Domain of unknown function (DUF4748)
PF16086	0.00070003110333124	Domain of unknown function (DUF4816)
PF08454	0.000397350682502598	RyR and IP3R Homology associated
PF01120	5.95204023648398e-05	Alpha-L-fucosidase
PF05482	-2.68594603777827e-05	Serendipity locus alpha protein (SRY-A)
PF03103	-8.28109947150579e-05	Domain of unknown function (DUF243)
PF03392	-0.000400161930069574	Insect pheromone-binding family, A10/OS-D
PF07086	-0.000599672319874605	Jagunal, ER re-organisation during oogenesis
PF00395	-0.000738112075119908	S-layer homology domain
PF01010	-0.000738112075119908	NADH-dehyrogenase subunit F, TMs, (complex I) C-terminus
PF02576	-0.000738112075119908	RimP N-terminal domain
PF03384	-0.000738112075119908	Drosophila protein of unknown function, DUF287
PF03716	-0.000738112075119908	WCCH motif
PF05695	-0.000738112075119908	Plant protein of unknown function (DUF825)
PF05919	-0.000738112075119908	Mitovirus RNA-dependent RNA polymerase
PF06176	-0.000738112075119908	Lipopolysaccharide core biosynthesis protein (WaaY)
PF06449	-0.000738112075119908	Mitochondrial domain of unknown function (DUF1082)
PF06521	-0.000738112075119908	PAR1 protein
PF07127	-0.000738112075119908	Late nodulin protein
PF07224	-0.000738112075119908	Chlorophyllase
PF07265	-0.000738112075119908	Tapetum specific protein TAP35/TAP44
PF07918	-0.000738112075119908	CAP160 repeat
PF08744	-0.000738112075119908	Plant transcription factor NOZZLE
PF10950	-0.000738112075119908	Organ specific protein
PF13187	-0.000738112075119908	4Fe-4S dicluster domain
PF13396	-0.000738112075119908	Phospholipase_D-nuclease N-terminal
PF16269	-0.000738112075119908	Domain of unknown function (DUF4922)
PF16327	-0.000738112075119908	Cytochrome c-type biogenesis protein CcmF C-terminal
PF03078	-0.000738112075119908	ATHILA ORF-1 family
PF04510	-0.000738112075119908	Family of unknown function (DUF577)
PF04554	-0.000738112075119908	Extensin-like region
PF06651	-0.000738112075119908	Protein of unknown function (DUF1163)
PF06746	-0.000738112075119908	Protein of unknown function (DUF1216)
PF12398	-0.000738112075119908	Receptor serine/threonine kinase
PF13441	-0.000738112075119908	YMGG-like Gly-zipper
PF14576	-0.000738112075119908	Sieve element occlusion N-terminus
PF14577	-0.000738112075119908	Sieve element occlusion C-terminus
PF17232	-0.000738112075119908	Family of unknown function (DUF5306)
PF00239	-0.000738112075119908	Resolvase, N terminal domain
PF00353	-0.000738112075119908	Haemolysin-type calcium-binding repeat (2 copies)
PF00807	-0.000738112075119908	Apidaecin
PF01372	-0.000738112075119908	Melittin
PF01890	-0.000738112075119908	Cobalamin synthesis G C-terminus
PF02601	-0.000738112075119908	Exonuclease VII, large subunit
PF03524	-0.000738112075119908	Conjugal transfer protein
PF04642	-0.000738112075119908	Protein of unknown function, DUF601
PF04984	-0.000738112075119908	Phage tail sheath protein subtilisin-like domain
PF05278	-0.000738112075119908	Arabidopsis phospholipase-like protein (PEARLI 4)
PF05659	-0.000738112075119908	Arabidopsis broad-spectrum mildew resistance protein RPW8
PF05758	-0.000738112075119908	Ycf1
PF06545	-0.000738112075119908	Protein of unknown function (DUF1116)
PF06683	-0.000738112075119908	Protein of unknown function (DUF1184)
PF06721	-0.000738112075119908	Protein of unknown function (DUF1204)
PF06826	-0.000738112075119908	Predicted Permease Membrane Region
PF07072	-0.000738112075119908	Cell division protein
PF07279	-0.000738112075119908	Protein of unknown function (DUF1442)
PF07564	-0.000738112075119908	Domain of Unknown Function (DUF1542)
PF07725	-0.000738112075119908	Leucine Rich Repeat
PF07750	-0.000738112075119908	GcrA cell cycle regulator
PF08026	-0.000738112075119908	Bee antimicrobial peptide
PF08257	-0.000738112075119908	Sulfakinin family
PF09331	-0.000738112075119908	Domain of unknown function (DUF1985)
PF09519	-0.000738112075119908	HindVP restriction endonuclease
PF11671	-0.000738112075119908	Complementary sex determiner protein
PF11943	-0.000738112075119908	Protein of unknown function (DUF3460)
PF12278	-0.000738112075119908	Sex determination protein N terminal
PF13406	-0.000738112075119908	Transglycosylase SLT domain
PF13411	-0.000738112075119908	MerR HTH family regulatory protein
PF13412	-0.000738112075119908	Winged helix-turn-helix DNA-binding
PF13756	-0.000738112075119908	Stimulus-sensing domain
PF17454	-0.000738112075119908	Honey bee toxin
PF17521	-0.000738112075119908	Honey bee peptides
PF03754	-0.000738112075119908	Domain of unknown function (DUF313)
PF04776	-0.000738112075119908	Protein MS5
PF06876	-0.000738112075119908	Plant self-incompatibility response (SCRL) protein
PF11690	-0.000738112075119908	Protein of unknown function (DUF3287)
PF15489	-0.000753994018504174	CST, telomere maintenance, complex subunit CTC1
PF16116	-0.000966503425870356	Domain of unknown function (DUF4832)
PF16173	-0.000966503425870359	Domain of unknown function (DUF4874)
PF13892	-0.000969094708812884	DNA-binding domain
PF04632	-0.00100207373610695	Fusaric acid resistance protein family
PF01223	-0.00122276299825599	DNA/RNA non-specific endonuclease
PF16056	-0.00150025965079663	Domain of unknown function (DUF4799)
PF14769	-0.00159080991587476	Flagellar C1a complex subunit C1a-32
PF15163	-0.00182718539159806	Meiosis-expressed
PF06585	-0.00192305695594311	Haemolymph juvenile hormone binding protein (JHBP)
PF13889	-0.00205755440335882	Chromosome segregation during meiosis
PF05473	-0.00212313090020829	UL45 protein, carbohydrate-binding C-type lectin-like
PF03107	-0.00250060140403515	C1 domain
PF03769	-0.00252287751418407	Attacin, C-terminal region
PF04527	-0.00252287751418407	Drosophila Retinin like protein
PF15883	-0.00252287751418407	Domain of unknown function (DUF4736)
PF16039	-0.00252287751418407	Domain of unknown function (DUF4791)
PF07723	-0.00256640370883754	Leucine Rich Repeat
PF12349	-0.00258512211248995	Sterol-sensing domain of SREBP cleavage-activation
PF16037	-0.00265158461798512	Domain of unknown function (DUF4790)
PF05694	-0.00273078806897431	56kDa selenium binding protein (SBP56)
PF13094	-0.00283455454679291	CENP-Q, a CENPA-CAD centromere complex subunit
PF06113	-0.00293977432295951	Brain and reproductive organ-expressed protein (BRE)
PF01857	-0.00300611586961221	Retinoblastoma-associated protein B domain
PF16972	-0.00304298580665224	Na+ channel auxiliary subunit TipE
PF02067	-0.00314916449914649	Metallothionein family 5
PF04856	-0.00316213457176689	Securin sister-chromatid separation inhibitor
PF04721	-0.00318690831526072	PNGase C-terminal domain, mannose-binding module PAW
PF15952	-0.00325727360136641	Enhancer of split M4 family
PF03015	-0.00332121038088261	Male sterility protein
PF03127	-0.00340941537021242	GAT domain
PF07368	-0.00386920159580054	Protein of unknown function (DUF1487)
PF16003	-0.00391965507114075	Domain of unknown function (DUF4776)
PF11581	-0.00404553619199469	Antagonist of EGFR signalling, Argos
PF15928	-0.00404553619199469	Domain of unknown function (DUF4746)
PF16089	-0.00415504029325011	Domain of unknown function (DUF4818)
PF16042	-0.00417827989960386	Domain of unknown function (DUF4794)
PF00852	-0.00418551896778397	Glycosyltransferase family 10 (fucosyltransferase) C-term
PF15430	-0.00425180434570494	Single domain von Willebrand factor type C
PF07734	-0.00436302822391697	F-box associated
PF07333	-0.00468314994421645	S locus-related glycoprotein 1 binding pollen coat protein (SLR1-BP)
PF05267	-0.00469587373690607	Protein of unknown function (DUF725)
PF07248	-0.00469587373690607	Protein of unknown function (DUF1431)
PF02819	-0.00497089698804457	Spider toxin
