GO	CC	annotation
GO:0005261	0.389011196729622	cation channel activity
GO:0005267	0.389011196729622	potassium channel activity
GO:0015079	0.389011196729622	potassium ion transmembrane transporter activity
GO:0015267	0.389011196729622	channel activity
GO:0022803	0.389011196729622	passive transmembrane transporter activity
GO:0022838	0.389011196729622	substrate-specific channel activity
GO:0008119	0.388485409281528	thiopurine S-methyltransferase activity
GO:0008172	0.388485409281528	S-methyltransferase activity
GO:0032870	0.386900165576947	cellular response to hormone stimulus
GO:0005887	0.386859947318007	integral component of plasma membrane
GO:0031226	0.386859947318007	intrinsic component of plasma membrane
GO:0051015	0.38618497031211	actin filament binding
GO:0006338	0.385844408071725	chromatin remodeling
GO:0010243	0.38482393779431	response to organonitrogen compound
GO:1901698	0.38482393779431	response to nitrogen compound
GO:0030832	0.384473938687978	regulation of actin filament length
GO:0008064	0.384473938687978	regulation of actin polymerization or depolymerization
GO:0008154	0.384473938687978	actin polymerization or depolymerization
GO:0030041	0.384473938687978	actin filament polymerization
GO:0030833	0.384473938687978	regulation of actin filament polymerization
GO:0030838	0.384473938687978	positive regulation of actin filament polymerization
GO:0031334	0.384473938687978	positive regulation of protein complex assembly
GO:0032271	0.384473938687978	regulation of protein polymerization
GO:0032273	0.384473938687978	positive regulation of protein polymerization
GO:0032535	0.384473938687978	regulation of cellular component size
GO:0032956	0.384473938687978	regulation of actin cytoskeleton organization
GO:0032970	0.384473938687978	regulation of actin filament-based process
GO:0044089	0.384473938687978	positive regulation of cellular component biogenesis
GO:0045010	0.384473938687978	actin nucleation
GO:0048468	0.384473938687978	cell development
GO:0051125	0.384473938687978	regulation of actin nucleation
GO:0051126	0.384473938687978	negative regulation of actin nucleation
GO:0051258	0.384473938687978	protein polymerization
GO:0051494	0.384473938687978	negative regulation of cytoskeleton organization
GO:0051495	0.384473938687978	positive regulation of cytoskeleton organization
GO:0090066	0.384473938687978	regulation of anatomical structure size
GO:0110053	0.384473938687978	regulation of actin filament organization
GO:1902903	0.384473938687978	regulation of supramolecular fiber organization
GO:1902904	0.384473938687978	negative regulation of supramolecular fiber organization
GO:1902905	0.384473938687978	positive regulation of supramolecular fiber organization
GO:0000255	0.381309544130875	allantoin metabolic process
GO:0019428	0.381309544130875	allantoin biosynthetic process
GO:0051716	0.37985232228333	cellular response to stimulus
GO:0052689	0.37985232228333	carboxylic ester hydrolase activity
GO:0046873	0.379270251053552	metal ion transmembrane transporter activity
GO:0038166	0.379122842419579	angiotensin-activated signaling pathway
GO:0043434	0.379122842419579	response to peptide hormone
GO:0071375	0.379122842419579	cellular response to peptide hormone stimulus
GO:0071417	0.379122842419579	cellular response to organonitrogen compound
GO:1901652	0.379122842419579	response to peptide
GO:1901653	0.379122842419579	cellular response to peptide
GO:1901699	0.379122842419579	cellular response to nitrogen compound
GO:1901701	0.379122842419579	cellular response to oxygen-containing compound
GO:1904385	0.379122842419579	cellular response to angiotensin
GO:1990776	0.379122842419579	response to angiotensin
GO:0034702	0.378408198466462	ion channel complex
GO:1902495	0.378408198466462	transmembrane transporter complex
GO:1990351	0.378408198466462	transporter complex
GO:0010033	0.376788215482838	response to organic substance
GO:0007155	0.375193297725967	cell adhesion
GO:0022610	0.375193297725967	biological adhesion
GO:0005326	0.370141580964909	neurotransmitter transporter activity
GO:0005328	0.370141580964909	neurotransmitter:sodium symporter activity
GO:0015291	0.370141580964909	secondary active transmembrane transporter activity
GO:0015081	0.370141580964909	sodium ion transmembrane transporter activity
GO:0015293	0.370141580964909	symporter activity
GO:0015294	0.370141580964909	solute:cation symporter activity
GO:0015370	0.370141580964909	solute:sodium symporter activity
GO:0016458	0.369145925513801	gene silencing
GO:0009719	0.368965622773852	response to endogenous stimulus
GO:0031047	0.36344483013907	gene silencing by RNA
GO:0050896	0.35526641145593	response to stimulus
GO:0030301	0.353421933667148	cholesterol transport
GO:0032367	0.353421933667148	intracellular cholesterol transport
GO:0032182	0.352355507936148	ubiquitin-like protein binding
GO:0043130	0.352355507936148	ubiquitin binding
GO:0051259	0.35034922929045	protein complex oligomerization
GO:0001932	0.348105375549888	regulation of protein phosphorylation
GO:0001934	0.348105375549888	positive regulation of protein phosphorylation
GO:0006468	0.348105375549888	protein phosphorylation
GO:0010562	0.348105375549888	positive regulation of phosphorus metabolic process
GO:0018108	0.348105375549888	peptidyl-tyrosine phosphorylation
GO:0018212	0.348105375549888	peptidyl-tyrosine modification
GO:0019220	0.348105375549888	regulation of phosphate metabolic process
GO:0033674	0.348105375549888	positive regulation of kinase activity
GO:0042325	0.348105375549888	regulation of phosphorylation
GO:0042327	0.348105375549888	positive regulation of phosphorylation
GO:0043549	0.348105375549888	regulation of kinase activity
GO:0045859	0.348105375549888	regulation of protein kinase activity
GO:0045860	0.348105375549888	positive regulation of protein kinase activity
GO:0045937	0.348105375549888	positive regulation of phosphate metabolic process
GO:0050730	0.348105375549888	regulation of peptidyl-tyrosine phosphorylation
GO:0050731	0.348105375549888	positive regulation of peptidyl-tyrosine phosphorylation
GO:0051174	0.348105375549888	regulation of phosphorus metabolic process
GO:0051338	0.348105375549888	regulation of transferase activity
GO:0051347	0.348105375549888	positive regulation of transferase activity
GO:0061097	0.348105375549888	regulation of protein tyrosine kinase activity
GO:0061098	0.348105375549888	positive regulation of protein tyrosine kinase activity
GO:0000313	0.345914132029024	organellar ribosome
GO:0005761	0.345914132029024	mitochondrial ribosome
GO:0016020	0.34543204712497	membrane
GO:0052745	0.339397253759722	inositol phosphate phosphatase activity
GO:1901700	0.337155858574197	response to oxygen-containing compound
GO:0043226	0.33559768279401	organelle
GO:0043229	0.33559768279401	intracellular organelle
GO:0045087	0.333723524406007	innate immune response
GO:0004550	0.331594240558292	nucleoside diphosphate kinase activity
GO:0006206	0.330504541954669	pyrimidine nucleobase metabolic process
GO:0009112	0.330504541954669	nucleobase metabolic process
GO:0080134	0.328343316631249	regulation of response to stress
GO:0003998	0.327070560634447	acylphosphatase activity
GO:0044877	0.32330472738031	protein-containing complex binding
GO:0003341	0.318001216374214	cilium movement
GO:0042221	0.316907021853471	response to chemical
GO:0004659	0.316362847997506	prenyltransferase activity
GO:0000003	0.31592895413209	reproduction
GO:0022414	0.31592895413209	reproductive process
GO:0005623	0.31592895413209	cell
GO:0044464	0.31592895413209	cell part
GO:0006282	0.315339620923081	regulation of DNA repair
GO:0080135	0.315339620923081	regulation of cellular response to stress
GO:2001020	0.315339620923081	regulation of response to DNA damage stimulus
GO:0005622	0.30855318088387	intracellular
GO:0022624	0.30609458980113	proteasome accessory complex
GO:0009725	0.305315135318442	response to hormone
GO:0006275	0.301229414627766	regulation of DNA replication
GO:0005488	0.30117740763565	binding
GO:0000139	0.296701044827567	Golgi membrane
GO:0098791	0.296701044827567	Golgi subcompartment
GO:0044424	0.29626022547017	intracellular part
GO:0008237	0.29626022547017	metallopeptidase activity
GO:0098519	0.293048009345826	nucleotide phosphatase activity, acting on free nucleotides
GO:0051087	0.287830716755929	chaperone binding
GO:0005319	0.283731079319128	lipid transporter activity
GO:0030151	0.283663117940338	molybdenum ion binding
GO:0003847	0.28078088337321	1-alkyl-2-acetylglycerophosphocholine esterase activity
GO:0003950	0.277056753884101	NAD+ ADP-ribosyltransferase activity
GO:0022804	0.27659149680825	active transmembrane transporter activity
GO:0003993	0.276286194176302	acid phosphatase activity
GO:0008324	0.274193759423635	cation transmembrane transporter activity
GO:0015075	0.274193759423635	ion transmembrane transporter activity
GO:0015318	0.274193759423635	inorganic molecular entity transmembrane transporter activity
GO:0022890	0.274193759423635	inorganic cation transmembrane transporter activity
GO:0032502	0.27413290572551	developmental process
GO:0008233	0.27167431464277	peptidase activity
GO:0034719	0.268513757400595	SMN-Sm protein complex
GO:0004553	0.265689892390088	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0010038	0.265155968909407	response to metal ion
GO:0008073	0.264610009975156	ornithine decarboxylase inhibitor activity
GO:0042979	0.264610009975156	ornithine decarboxylase regulator activity
GO:0008013	0.262539398070071	beta-catenin binding
GO:0004104	0.259344139129879	cholinesterase activity
GO:0016811	0.258309617601474	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0005794	0.25446417706359	Golgi apparatus
GO:0003006	0.254272943250332	developmental process involved in reproduction
GO:0015077	0.250183277532043	monovalent inorganic cation transmembrane transporter activity
GO:0030119	0.248359618988696	AP-type membrane coat adaptor complex
GO:0030117	0.248359618988696	membrane coat
GO:0044599	0.248359618988696	AP-5 adaptor complex
GO:0048475	0.248359618988696	coated membrane
GO:0042721	0.246705533449277	TIM22 mitochondrial import inner membrane insertion complex
GO:0008283	0.245550813059997	cell proliferation
GO:0008285	0.245550813059997	negative regulation of cell proliferation
GO:0042127	0.245550813059997	regulation of cell proliferation
GO:0034061	0.245529741508338	DNA polymerase activity
GO:0005741	0.244499962771613	mitochondrial outer membrane
GO:0031968	0.244499962771613	organelle outer membrane
GO:0004611	0.242274489358849	phosphoenolpyruvate carboxykinase activity
GO:0004613	0.242274489358849	phosphoenolpyruvate carboxykinase (GTP) activity
GO:0010035	0.240928519973522	response to inorganic substance
GO:0032266	0.240913591171411	phosphatidylinositol-3-phosphate binding
GO:0000314	0.24043081717996	organellar small ribosomal subunit
GO:0005763	0.24043081717996	mitochondrial small ribosomal subunit
GO:0015935	0.24043081717996	small ribosomal subunit
GO:0044391	0.24043081717996	ribosomal subunit
GO:0044422	0.23971263056715	organelle part
GO:0044446	0.23971263056715	intracellular organelle part
GO:0003674	0.23725403948441	molecular_function
GO:0032446	0.235732191359686	protein modification by small protein conjugation
GO:0070647	0.235732191359686	protein modification by small protein conjugation or removal
GO:0051052	0.235647720326134	regulation of DNA metabolic process
GO:0004672	0.23233685731893	protein kinase activity
GO:0000813	0.227515150966431	ESCRT I complex
GO:0005768	0.227515150966431	endosome
GO:0010008	0.227515150966431	endosome membrane
GO:0036452	0.227515150966431	ESCRT complex
GO:0044440	0.227515150966431	endosomal part
GO:0022857	0.22741967515345	transmembrane transporter activity
GO:0004674	0.22496108407071	protein serine/threonine kinase activity
GO:0043086	0.222634891514009	negative regulation of catalytic activity
GO:0051341	0.222634891514009	regulation of oxidoreductase activity
GO:0051354	0.222634891514009	negative regulation of oxidoreductase activity
GO:1900757	0.222634891514009	regulation of D-amino-acid oxidase activity
GO:1900758	0.222634891514009	negative regulation of D-amino-acid oxidase activity
GO:0070011	0.21758531082249	peptidase activity, acting on L-amino acid peptides
GO:0008023	0.216940449984217	transcription elongation factor complex
GO:0048856	0.21512671973975	anatomical structure development
GO:0007596	0.213866837181287	blood coagulation
GO:0007599	0.213866837181287	hemostasis
GO:0009611	0.213866837181287	response to wounding
GO:0042060	0.213866837181287	wound healing
GO:0050817	0.213866837181287	coagulation
GO:0050878	0.213866837181287	regulation of body fluid levels
GO:0003700	0.213267769233708	DNA-binding transcription factor activity
GO:0032418	0.212879673418883	lysosome localization
GO:0004419	0.21177266660214	hydroxymethylglutaryl-CoA lyase activity
GO:0016833	0.21177266660214	oxo-acid-lyase activity
GO:0031984	0.211503146938309	organelle subcompartment
GO:0042162	0.208649732150425	telomeric DNA binding
GO:0043047	0.208649732150425	single-stranded telomeric DNA binding
GO:0098847	0.208649732150425	sequence-specific single stranded DNA binding
GO:0065009	0.207792565413076	regulation of molecular function
GO:0046983	0.20775094649153	protein dimerization activity
GO:0098798	0.20639702625568	mitochondrial protein complex
GO:0098805	0.206180472049246	whole membrane
GO:0098588	0.20548200143951	bounding membrane of organelle
GO:0019722	0.198705211612611	calcium-mediated signaling
GO:0019932	0.198705211612611	second-messenger-mediated signaling
GO:0097190	0.196213655399737	apoptotic signaling pathway
GO:0097193	0.196213655399737	intrinsic apoptotic signaling pathway
GO:0016054	0.19526251658452	organic acid catabolic process
GO:0044282	0.19526251658452	small molecule catabolic process
GO:0046395	0.19526251658452	carboxylic acid catabolic process
GO:0004190	0.195055435622524	aspartic-type endopeptidase activity
GO:0070001	0.195055435622524	aspartic-type peptidase activity
GO:0016799	0.194943050713229	hydrolase activity, hydrolyzing N-glycosyl compounds
GO:0044455	0.192201144454574	mitochondrial membrane part
GO:0004129	0.192201144454574	cytochrome-c oxidase activity
GO:0015002	0.192201144454574	heme-copper terminal oxidase activity
GO:0015078	0.192201144454574	proton transmembrane transporter activity
GO:0016675	0.192201144454574	oxidoreductase activity, acting on a heme group of donors
GO:0016676	0.192201144454574	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor
GO:0048518	0.191127652716426	positive regulation of biological process
GO:0050790	0.190476518295319	regulation of catalytic activity
GO:0007338	0.190103855272255	single fertilization
GO:0009566	0.190103855272255	fertilization
GO:0019031	0.189239657786908	viral envelope
GO:0036338	0.189239657786908	viral membrane
GO:1902531	0.187167489648008	regulation of intracellular signal transduction
GO:0006996	0.18562362674687	organelle organization
GO:0043087	0.185529076261675	regulation of GTPase activity
GO:0051336	0.185529076261675	regulation of hydrolase activity
GO:0071107	0.18438102666122	response to parathyroid hormone
GO:0005509	0.17578926241591	calcium ion binding
GO:0050825	0.172542040923357	ice binding
GO:0050824	0.172542040923357	water binding
GO:0050290	0.168185743243204	sphingomyelin phosphodiesterase D activity
GO:0051020	0.166876292078148	GTPase binding
GO:0044431	0.16595489808495	Golgi apparatus part
GO:0010257	0.164693514355264	NADH dehydrogenase complex assembly
GO:0032981	0.164693514355264	mitochondrial respiratory chain complex I assembly
GO:0003697	0.163140255688338	single-stranded DNA binding
GO:0005215	0.15857912483673	transporter activity
GO:0016803	0.156746609650093	ether hydrolase activity
GO:0033961	0.156746609650093	cis-stilbene-oxide hydrolase activity
GO:0004690	0.155343189935664	cyclic nucleotide-dependent protein kinase activity
GO:0004692	0.155343189935664	cGMP-dependent protein kinase activity
GO:0004843	0.15120335158851	thiol-dependent ubiquitin-specific protease activity
GO:0036459	0.15120335158851	thiol-dependent ubiquitinyl hydrolase activity
GO:0019783	0.15120335158851	ubiquitin-like protein-specific protease activity
GO:0101005	0.15120335158851	ubiquitinyl hydrolase activity
GO:0019012	0.150674043714544	virion
GO:0044423	0.150674043714544	virion part
GO:0003910	0.150614707313883	DNA ligase (ATP) activity
GO:0009249	0.147144346905275	protein lipoylation
GO:0018065	0.147144346905275	protein-cofactor linkage
GO:0008430	0.144736912022494	selenium binding
GO:0005743	0.141969382812752	mitochondrial inner membrane
GO:0016539	0.139545577399834	intein-mediated protein splicing
GO:0019904	0.13891039617481	protein domain specific binding
GO:0030001	0.138634846688675	metal ion transport
GO:0061630	0.13363549114303	ubiquitin protein ligase activity
GO:0061659	0.13363549114303	ubiquitin-like protein ligase activity
GO:0007264	0.131322374119762	small GTPase mediated signal transduction
GO:0008418	0.130559030376713	protein-N-terminal asparagine amidohydrolase activity
GO:0016773	0.12907603184385	phosphotransferase activity, alcohol group as acceptor
GO:0019866	0.127924763002635	organelle inner membrane
GO:0120114	0.127727804051329	Sm-like protein family complex
GO:0000502	0.12415884967837	proteasome complex
GO:1905368	0.12415884967837	peptidase complex
GO:1905369	0.12415884967837	endopeptidase complex
GO:0008773	0.122775406529998	[protein-PII] uridylyltransferase activity
GO:0070569	0.122775406529998	uridylyltransferase activity
GO:0004749	0.12267125972616	ribose phosphate diphosphokinase activity
GO:0016778	0.12267125972616	diphosphotransferase activity
GO:0031929	0.117941157860389	TOR signaling
GO:0032006	0.117941157860389	regulation of TOR signaling
GO:0031409	0.114920880799229	pigment binding
GO:0003713	0.113826146705684	transcription coactivator activity
GO:0017016	0.108552684016871	Ras GTPase binding
GO:0017048	0.108552684016871	Rho GTPase binding
GO:0031267	0.108552684016871	small GTPase binding
GO:0042302	0.098429632672386	structural constituent of cuticle
GO:0016603	0.0977824088623282	glutaminyl-peptide cyclotransferase activity
GO:0051301	0.0965925778850819	cell division
GO:0005740	0.0946557566854899	mitochondrial envelope
GO:0031966	0.0946557566854899	mitochondrial membrane
GO:0012505	0.0921971656027499	endomembrane system
GO:0009063	0.0920648007967187	cellular amino acid catabolic process
GO:0017022	0.089958923799184	myosin binding
GO:1901981	0.0897781661597021	phosphatidylinositol phosphate binding
GO:0016798	0.0897385745200099	hydrolase activity, acting on glycosyl bonds
GO:0006323	0.0890539566056038	DNA packaging
GO:0071103	0.0890539566056038	DNA conformation change
GO:0006928	0.0884558683952915	movement of cell or subcellular component
GO:0007018	0.0858919301809352	microtubule-based movement
GO:0004222	0.0848213923545299	metalloendopeptidase activity
GO:0005886	0.0839994515756189	plasma membrane
GO:0008081	0.0799042101890499	phosphoric diester hydrolase activity
GO:0015708	0.0779222120299033	silicic acid import across plasma membrane
GO:0098661	0.0779222120299033	inorganic anion transmembrane transport
GO:0098739	0.0779222120299033	import across plasma membrane
GO:0005085	0.077211418722725	guanyl-nucleotide exchange factor activity
GO:0006342	0.0752494427119344	chromatin silencing
GO:0045814	0.0752494427119344	negative regulation of gene expression, epigenetic
GO:0004791	0.0738176998694832	thioredoxin-disulfide reductase activity
GO:0016668	0.0738176998694832	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor
GO:0000184	0.0737221918338743	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0071944	0.0712722619429493	cell periphery
GO:0005549	0.0709157794850846	odorant binding
GO:0004180	0.0650184785408415	carboxypeptidase activity
GO:0004181	0.0650184785408415	metallocarboxypeptidase activity
GO:0006820	0.060798597447806	anion transport
GO:0030030	0.0602525480373725	cell projection organization
GO:0120036	0.0602525480373725	plasma membrane bounded cell projection organization
GO:0030695	0.0602354815271299	GTPase regulator activity
GO:0060589	0.0602354815271299	nucleoside-triphosphatase regulator activity
GO:0019028	0.0595692547674711	viral capsid
GO:0001653	0.0590577796034316	peptide receptor activity
GO:0004930	0.0590577796034316	G protein-coupled receptor activity
GO:0008528	0.0590577796034316	G protein-coupled peptide receptor activity
GO:0016805	0.0560619144144015	dipeptidase activity
GO:0006450	0.054726915420479	regulation of translational fidelity
GO:0008218	0.0514864608029025	bioluminescence
GO:0009236	0.0500928505906521	cobalamin biosynthetic process
GO:0015689	0.0500928505906521	molybdate ion transport
GO:0033014	0.0500928505906521	tetrapyrrole biosynthetic process
GO:0042274	0.0500928505906521	ribosomal small subunit biogenesis
GO:0008855	0.0500928505906521	exodeoxyribonuclease VII activity
GO:0019899	0.0498138185307903	enzyme binding
GO:0046872	0.0479425261134299	metal ion binding
GO:0000175	0.0448324366777113	3'-5'-exoribonuclease activity
GO:0004532	0.0448324366777113	exoribonuclease activity
GO:0016896	0.0448324366777113	exoribonuclease activity, producing 5'-phosphomonoesters
GO:0040011	0.0435654668332252	locomotion
GO:0007015	0.0432724447510764	actin filament organization
GO:0097435	0.0432724447510764	supramolecular fiber organization
GO:0005892	0.0425494676910508	acetylcholine-gated channel complex
GO:0043235	0.0425494676910508	receptor complex
GO:0098802	0.0425494676910508	plasma membrane receptor complex
GO:0010970	0.0423049805368785	transport along microtubule
GO:0030705	0.0423049805368785	cytoskeleton-dependent intracellular transport
GO:0031503	0.0423049805368785	protein-containing complex localization
GO:0042073	0.0423049805368785	intraciliary transport
GO:0044782	0.0423049805368785	cilium organization
GO:0099111	0.0423049805368785	microtubule-based transport
GO:0098796	0.03810816178247	membrane protein complex
GO:0004312	0.0374765218629673	fatty acid synthase activity
GO:0031090	0.03564957069973	organelle membrane
GO:0043169	0.03564957069973	cation binding
GO:0008830	0.0352016671904381	dTDP-4-dehydrorhamnose 3,5-epimerase activity
GO:0000904	0.0333952337271014	cell morphogenesis involved in differentiation
GO:0006935	0.0333952337271014	chemotaxis
GO:0007286	0.0333952337271014	spermatid development
GO:0007291	0.0333952337271014	sperm individualization
GO:0007349	0.0333952337271014	cellularization
GO:0007409	0.0333952337271014	axonogenesis
GO:0007411	0.0333952337271014	axon guidance
GO:0022008	0.0333952337271014	neurogenesis
GO:0030182	0.0333952337271014	neuron differentiation
GO:0031175	0.0333952337271014	neuron projection development
GO:0032990	0.0333952337271014	cell part morphogenesis
GO:0042330	0.0333952337271014	taxis
GO:0048666	0.0333952337271014	neuron development
GO:0048667	0.0333952337271014	cell morphogenesis involved in neuron differentiation
GO:0048699	0.0333952337271014	generation of neurons
GO:0048812	0.0333952337271014	neuron projection morphogenesis
GO:0048858	0.0333952337271014	cell projection morphogenesis
GO:0061564	0.0333952337271014	axon development
GO:0097485	0.0333952337271014	neuron projection guidance
GO:0120039	0.0333952337271014	plasma membrane bounded cell projection morphogenesis
GO:0008236	0.0319319510128324	serine-type peptidase activity
GO:0017171	0.0319319510128324	serine hydrolase activity
GO:0000271	0.0316839758787092	polysaccharide biosynthetic process
GO:0009733	0.0316839758787092	response to auxin
GO:0010383	0.0316839758787092	cell wall polysaccharide metabolic process
GO:0010410	0.0316839758787092	hemicellulose metabolic process
GO:0033692	0.0316839758787092	cellular polysaccharide biosynthetic process
GO:0034637	0.0316839758787092	cellular carbohydrate biosynthetic process
GO:0044036	0.0316839758787092	cell wall macromolecule metabolic process
GO:0044038	0.0316839758787092	cell wall macromolecule biosynthetic process
GO:0044262	0.0316839758787092	cellular carbohydrate metabolic process
GO:0044264	0.0316839758787092	cellular polysaccharide metabolic process
GO:0045491	0.0316839758787092	xylan metabolic process
GO:0045492	0.0316839758787092	xylan biosynthetic process
GO:0070589	0.0316839758787092	cellular component macromolecule biosynthetic process
GO:0070592	0.0316839758787092	cell wall polysaccharide biosynthetic process
GO:0031519	0.0316839758787092	PcG protein complex
GO:0016837	0.0316839758787092	carbon-oxygen lyase activity, acting on polysaccharides
GO:0030570	0.0316839758787092	pectate lyase activity
GO:0033926	0.0316839758787092	glycopeptide alpha-N-acetylgalactosaminidase activity
GO:0140103	0.0316839758787092	catalytic activity, acting on a glycoprotein
GO:0016485	0.0284304648615614	protein processing
GO:0030908	0.0284304648615614	protein splicing
GO:0000723	0.0237629819090319	telomere maintenance
GO:0001101	0.0237629819090319	response to acid chemical
GO:0002682	0.0237629819090319	regulation of immune system process
GO:0002831	0.0237629819090319	regulation of response to biotic stimulus
GO:0022900	0.0237629819090319	electron transport chain
GO:0006304	0.0237629819090319	DNA modification
GO:0006305	0.0237629819090319	DNA alkylation
GO:0006306	0.0237629819090319	DNA methylation
GO:0009790	0.0237629819090319	embryo development
GO:0008037	0.0237629819090319	cell recognition
GO:0009269	0.0237629819090319	response to desiccation
GO:0009314	0.0237629819090319	response to radiation
GO:0009414	0.0237629819090319	response to water deprivation
GO:0009415	0.0237629819090319	response to water
GO:0009416	0.0237629819090319	response to light stimulus
GO:0009767	0.0237629819090319	photosynthetic electron transport chain
GO:0009627	0.0237629819090319	systemic acquired resistance
GO:0009628	0.0237629819090319	response to abiotic stimulus
GO:0009648	0.0237629819090319	photoperiodism
GO:0009664	0.0237629819090319	plant-type cell wall organization
GO:0009723	0.0237629819090319	response to ethylene
GO:0009755	0.0237629819090319	hormone-mediated signaling pathway
GO:0009791	0.0237629819090319	post-embryonic development
GO:0009793	0.0237629819090319	embryo development ending in seed dormancy
GO:0009814	0.0237629819090319	defense response, incompatible interaction
GO:0009856	0.0237629819090319	pollination
GO:0009873	0.0237629819090319	ethylene-activated signaling pathway
GO:0009875	0.0237629819090319	pollen-pistil interaction
GO:0010112	0.0237629819090319	regulation of systemic acquired resistance
GO:0010154	0.0237629819090319	fruit development
GO:0010228	0.0237629819090319	vegetative to reproductive phase transition of meristem
GO:0010374	0.0237629819090319	stomatal complex development
GO:0031347	0.0237629819090319	regulation of defense response
GO:0032101	0.0237629819090319	regulation of response to external stimulus
GO:0032200	0.0237629819090319	telomere organization
GO:0043900	0.0237629819090319	regulation of multi-organism process
GO:0044706	0.0237629819090319	multi-multicellular organism process
GO:0044728	0.0237629819090319	DNA methylation or demethylation
GO:0045088	0.0237629819090319	regulation of innate immune response
GO:0048316	0.0237629819090319	seed development
GO:0048544	0.0237629819090319	recognition of pollen
GO:0048573	0.0237629819090319	photoperiodism, flowering
GO:0048580	0.0237629819090319	regulation of post-embryonic development
GO:0048582	0.0237629819090319	positive regulation of post-embryonic development
GO:0048608	0.0237629819090319	reproductive structure development
GO:0050776	0.0237629819090319	regulation of immune response
GO:0051094	0.0237629819090319	positive regulation of developmental process
GO:0051240	0.0237629819090319	positive regulation of multicellular organismal process
GO:0060249	0.0237629819090319	anatomical structure homeostasis
GO:0061458	0.0237629819090319	reproductive system development
GO:0071369	0.0237629819090319	cellular response to ethylene stimulus
GO:0071669	0.0237629819090319	plant-type cell wall organization or biogenesis
GO:0090558	0.0237629819090319	plant epidermis development
GO:2000026	0.0237629819090319	regulation of multicellular organismal development
GO:2000028	0.0237629819090319	regulation of photoperiodism, flowering
GO:2000038	0.0237629819090319	regulation of stomatal complex development
GO:2000123	0.0237629819090319	positive regulation of stomatal complex development
GO:2000241	0.0237629819090319	regulation of reproductive process
GO:0004143	0.0237629819090319	diacylglycerol kinase activity
GO:0016636	0.0237629819090319	oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor
GO:0051743	0.0237629819090319	red chlorophyll catabolite reductase activity
GO:0048519	0.02335661528603	negative regulation of biological process
GO:0043531	0.0229089413388051	ADP binding
GO:0001539	0.0222634891514009	cilium or flagellum-dependent cell motility
GO:0019079	0.0222634891514009	viral genome replication
GO:0048870	0.0222634891514009	cell motility
GO:0051674	0.0222634891514009	localization of cell
GO:0071973	0.0222634891514009	bacterial-type flagellum-dependent cell motility
GO:0097588	0.0222634891514009	archaeal or bacterial-type flagellum-dependent cell motility
GO:0042834	0.0222634891514009	peptidoglycan binding
GO:0000149	0.0186104361599752	SNARE binding
GO:0019905	0.0186104361599752	syntaxin binding
GO:0030990	0.0169489508694702	intraciliary transport particle
GO:0030991	0.0169489508694702	intraciliary transport particle A
GO:0019838	0.0167998201454681	growth factor binding
GO:0017134	0.0167998201454681	fibroblast growth factor binding
GO:0015074	0.0151737745622032	DNA integration
GO:0140110	0.01352225095507	transcription regulator activity
GO:0005199	0.0121104728977677	structural constituent of cell wall
GO:0009045	0.0121104728977677	xylose isomerase activity
GO:0016153	0.0105317416905535	urocanate hydratase activity
GO:0006869	0.0102557528574251	lipid transport
GO:0016796	0.00996276370615807	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
GO:1902494	0.00614647770684999	catalytic complex
GO:0008982	0.00556587228785024	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
GO:0015144	0.00556587228785024	carbohydrate transmembrane transporter activity
GO:0004792	0.0051691754293748	thiosulfate sulfurtransferase activity
GO:0023051	0.00368788662411	regulation of signaling
GO:0015850	0.00256393821435627	organic hydroxy compound transport
GO:0015918	0.00256393821435627	sterol transport
GO:0032365	0.00256393821435627	intracellular lipid transport
GO:0032366	0.00256393821435627	intracellular sterol transport
GO:0007005	0.00246310088368576	mitochondrion organization
GO:0008297	0.00147833106540891	single-stranded DNA exodeoxyribonuclease activity
GO:0008409	0.00147833106540891	5'-3' exonuclease activity
GO:0035312	0.00147833106540891	5'-3' exodeoxyribonuclease activity
GO:0045145	0.00147833106540891	single-stranded DNA 5'-3' exodeoxyribonuclease activity
GO:0030036	0	actin cytoskeleton organization
GO:0030029	0	actin filament-based process
GO:0006302	-0.00125083677698553	double-strand break repair
GO:0032039	-0.00127271896326695	integrator complex
GO:0005088	-0.00147833106540891	Ras guanyl-nucleotide exchange factor activity
GO:0005089	-0.00147833106540891	Rho guanyl-nucleotide exchange factor activity
GO:0016043	-0.00614647770684999	cellular component organization
GO:0016925	-0.00625418388492767	protein sumoylation
GO:0043414	-0.00632240606758466	macromolecule methylation
GO:0004529	-0.00725229713911313	exodeoxyribonuclease activity
GO:0016895	-0.00725229713911313	exodeoxyribonuclease activity, producing 5'-phosphomonoesters
GO:0008289	-0.00860506878958999	lipid binding
GO:0098800	-0.00912635816048396	inner mitochondrial membrane protein complex
GO:0005815	-0.0102557528574251	microtubule organizing center
