GO	CC	annotation
GO:0051983	0.685097713114658	regulation of chromosome segregation
GO:0051985	0.685097713114658	negative regulation of chromosome segregation
GO:0071173	0.685097713114658	spindle assembly checkpoint
GO:0071174	0.685097713114658	mitotic spindle checkpoint
GO:1901987	0.685097713114658	regulation of cell cycle phase transition
GO:1901988	0.685097713114658	negative regulation of cell cycle phase transition
GO:1901990	0.685097713114658	regulation of mitotic cell cycle phase transition
GO:1901991	0.685097713114658	negative regulation of mitotic cell cycle phase transition
GO:1902099	0.685097713114658	regulation of metaphase/anaphase transition of cell cycle
GO:1902100	0.685097713114658	negative regulation of metaphase/anaphase transition of cell cycle
GO:1905818	0.685097713114658	regulation of chromosome separation
GO:1905819	0.685097713114658	negative regulation of chromosome separation
GO:2000816	0.685097713114658	negative regulation of mitotic sister chromatid separation
GO:2001251	0.685097713114658	negative regulation of chromosome organization
GO:0007009	0.685097713114658	plasma membrane organization
GO:0016779	0.689455296198469	nucleotidyltransferase activity
GO:0043087	0.689455296198469	regulation of GTPase activity
GO:0051336	0.689455296198469	regulation of hydrolase activity
GO:0003998	0.725194619245288	acylphosphatase activity
GO:0008234	0.725194619245288	cysteine-type peptidase activity
GO:0009059	0.731404771395197	macromolecule biosynthetic process
GO:0034645	0.731404771395197	cellular macromolecule biosynthetic process
GO:0008410	0.734008635107352	CoA-transferase activity
GO:0044271	0.734008635107352	cellular nitrogen compound biosynthetic process
GO:1901681	0.734008635107352	sulfur compound binding
GO:0065009	0.739153482281023	regulation of molecular function
GO:0098805	0.747645688314716	whole membrane
GO:0031981	0.747645688314716	nuclear lumen
GO:0000166	0.760727884162768	nucleotide binding
GO:1901265	0.760727884162768	nucleoside phosphate binding
GO:0044265	0.760727884162768	cellular macromolecule catabolic process
GO:0005488	0.763838374224791	binding
GO:0009057	0.766478637767098	macromolecule catabolic process
GO:0036094	0.766478637767098	small molecule binding
GO:0000062	0.766478637767098	fatty-acyl-CoA binding
GO:1901567	0.766478637767098	fatty acid derivative binding
GO:0055114	0.772464569061312	oxidation-reduction process
GO:0018149	0.772464569061312	peptide cross-linking
GO:0019941	0.772464569061312	modification-dependent protein catabolic process
GO:0051603	0.772464569061312	proteolysis involved in cellular protein catabolic process
GO:0006511	0.772464569061312	ubiquitin-dependent protein catabolic process
GO:0043632	0.772464569061312	modification-dependent macromolecule catabolic process
GO:0044257	0.772464569061312	cellular protein catabolic process
GO:0030163	0.772464569061312	protein catabolic process
GO:0003674	0.772464569061312	molecular_function
GO:0005515	0.775818431321815	protein binding
GO:0030141	0.778741530123689	secretory granule
GO:0099503	0.778741530123689	secretory vesicle
GO:1901576	0.785236291794478	organic substance biosynthetic process
GO:0016788	0.785236291794478	hydrolase activity, acting on ester bonds
GO:0005654	0.7878204242141	nucleoplasm
GO:0044451	0.7878204242141	nucleoplasm part
GO:0034220	0.788657368816841	ion transmembrane transport
GO:0044249	0.792347430138602	cellular biosynthetic process
GO:0003779	0.801355100883648	actin binding
GO:0048040	0.8044143763832	UDP-glucuronate decarboxylase activity
GO:0004822	0.80879834007714	isoleucine-tRNA ligase activity
GO:0043168	0.829492753279205	anion binding
GO:0004713	0.836826547605593	protein tyrosine kinase activity
GO:0009056	0.840831429327946	catabolic process
GO:0019904	0.844926685855902	protein domain specific binding
GO:0004553	0.844926685855902	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0000375	0.844926685855902	RNA splicing, via transesterification reactions
GO:0000377	0.844926685855902	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile
GO:0000398	0.844926685855902	mRNA splicing, via spliceosome
GO:0044248	0.861389016867172	cellular catabolic process
GO:0016796	0.864661996501292	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
GO:0001527	0.866397950940651	microfibril
GO:0044420	0.866397950940651	extracellular matrix component
GO:1901575	0.876059324290538	organic substance catabolic process
GO:0002097	0.881041077285142	tRNA wobble base modification
GO:0002098	0.881041077285142	tRNA wobble uridine modification
GO:0016798	0.891066895321966	hydrolase activity, acting on glycosyl bonds
GO:0009058	0.891066895321966	biosynthetic process
GO:0000075	0.891066895321966	cell cycle checkpoint
GO:0045786	0.891066895321966	negative regulation of cell cycle
GO:0006022	0.891066895321966	aminoglycan metabolic process
GO:0006026	0.891066895321966	aminoglycan catabolic process
GO:0006027	0.891066895321966	glycosaminoglycan catabolic process
GO:0030203	0.891066895321966	glycosaminoglycan metabolic process
GO:0030212	0.891066895321966	hyaluronan metabolic process
GO:0030214	0.891066895321966	hyaluronan catabolic process
GO:1901136	0.891066895321966	carbohydrate derivative catabolic process
GO:1903510	0.891066895321966	mucopolysaccharide metabolic process
GO:0051234	0.891066895321966	establishment of localization
GO:0005326	0.891066895321966	neurotransmitter transporter activity
GO:0005328	0.891066895321966	neurotransmitter:sodium symporter activity
GO:0015291	0.891066895321966	secondary active transmembrane transporter activity
GO:0015081	0.891066895321966	sodium ion transmembrane transporter activity
GO:0015293	0.891066895321966	symporter activity
GO:0015294	0.891066895321966	solute:cation symporter activity
GO:0015370	0.891066895321966	solute:sodium symporter activity
GO:0008146	0.903924317529934	sulfotransferase activity
GO:0007166	0.903924317529934	cell surface receptor signaling pathway
GO:1901565	0.905184181357184	organonitrogen compound catabolic process
GO:0007015	0.912212859087106	actin filament organization
GO:0097435	0.912212859087106	supramolecular fiber organization
GO:0007417	0.913157551086844	central nervous system development
GO:0005125	0.916112786470188	cytokine activity
GO:0006508	0.916112786470188	proteolysis
GO:0035064	0.92758052507401	methylated histone binding
GO:0140034	0.92758052507401	methylation-dependent protein binding
GO:0006810	0.929160686928914	transport
GO:0051128	0.938368149196437	regulation of cellular component organization
GO:0006629	0.940141088659807	lipid metabolic process
GO:0005183	0.944100375275591	gonadotropin hormone-releasing hormone activity
GO:0019955	0.944100375275591	cytokine binding
GO:0008152	0.945047304915949	metabolic process
GO:0030246	0.952886580469603	carbohydrate binding
GO:0001503	0.953403107072463	ossification
GO:0030036	0.957919052273435	actin cytoskeleton organization
GO:0030029	0.957919052273435	actin filament-based process
GO:0008380	0.957919052273435	RNA splicing
GO:0008017	0.98287534048542	microtubule binding
GO:0016758	0.985498451298381	transferase activity, transferring hexosyl groups
GO:0051179	0.997500370216441	localization
GO:0003824	0.997500370216441	catalytic activity
GO:0003912	0.999757237601949	DNA nucleotidylexotransferase activity
GO:0030695	0.999757237601949	GTPase regulator activity
GO:0060589	0.999757237601949	nucleoside-triphosphatase regulator activity
GO:0009968	0.999757237601949	negative regulation of signal transduction
GO:0010648	0.999757237601949	negative regulation of cell communication
GO:0023057	0.999757237601949	negative regulation of signaling
GO:1902532	0.999757237601949	negative regulation of intracellular signal transduction
GO:0031012	0.999757237601949	extracellular matrix
GO:0008092	0.999757237601949	cytoskeletal protein binding
GO:0043414	0.999757237601949	macromolecule methylation
GO:0007275	0.999757237601949	multicellular organism development
GO:0032259	0.999757237601949	methylation
GO:0004535	0.999757237601949	poly(A)-specific ribonuclease activity
GO:0070403	0.999757237601949	NAD+ binding
GO:0031974	0.999757237601949	membrane-enclosed lumen
GO:0043233	0.999757237601949	organelle lumen
GO:0070013	0.999757237601949	intracellular organelle lumen
GO:0050790	0.999757237601949	regulation of catalytic activity
GO:0003008	0.999757237601949	system process
GO:0003713	0.999757237601949	transcription coactivator activity
GO:0016740	0.999757237601949	transferase activity
GO:0051262	0.999757237601949	protein tetramerization
GO:0002080	0.999757237601949	acrosomal membrane
GO:0030667	0.999757237601949	secretory granule membrane
GO:0031225	0.999757237601949	anchored component of membrane
GO:0032991	0.999757237601949	protein-containing complex
GO:0004715	0.999757237601949	non-membrane spanning protein tyrosine kinase activity
GO:0016853	0.999757237601949	isomerase activity
GO:0001990	0.999757237601949	regulation of systemic arterial blood pressure by hormone
GO:0003013	0.999757237601949	circulatory system process
GO:0003044	0.999757237601949	regulation of systemic arterial blood pressure mediated by a chemical signal
GO:0003073	0.999757237601949	regulation of systemic arterial blood pressure
GO:0003081	0.999757237601949	regulation of systemic arterial blood pressure by renin-angiotensin
GO:0008015	0.999757237601949	blood circulation
GO:0008217	0.999757237601949	regulation of blood pressure
GO:0050886	0.999757237601949	endocrine process
GO:0004860	0.999757237601949	protein kinase inhibitor activity
GO:0019887	0.999757237601949	protein kinase regulator activity
GO:0019207	0.999757237601949	kinase regulator activity
GO:0019210	0.999757237601949	kinase inhibitor activity
GO:0016020	0.999757237601949	membrane
GO:0022618	0.999757237601949	ribonucleoprotein complex assembly
GO:0071826	0.999757237601949	ribonucleoprotein complex subunit organization
GO:0051493	0.999757237601949	regulation of cytoskeleton organization
GO:0006188	0.999757237601949	IMP biosynthetic process
GO:0006189	0.999757237601949	'de novo' IMP biosynthetic process
GO:0046040	0.999757237601949	IMP metabolic process
GO:0000287	0.999757237601949	magnesium ion binding
GO:0001649	0.999757237601949	osteoblast differentiation
GO:0044421	0.999757237601949	extracellular region part
GO:0071704	0.999757237601949	organic substance metabolic process
GO:0005615	0.999757237601949	extracellular space
GO:0016787	0.999757237601949	hydrolase activity
GO:0010467	0.999757237601949	gene expression
GO:0022613	0.999757237601949	ribonucleoprotein complex biogenesis
GO:0005516	0.999757237601949	calmodulin binding
GO:0005737	0.999757237601949	cytoplasm
GO:0042470	0.999757237601949	melanosome
GO:0048770	0.999757237601949	pigment granule
GO:0044459	0.999757237601949	plasma membrane part
GO:0032007	0.999757237601949	negative regulation of TOR signaling
GO:0033218	0.999757237601949	amide binding
GO:0030554	0.999757237601949	adenyl nucleotide binding
GO:0032559	0.999757237601949	adenyl ribonucleotide binding
GO:0046332	0.999757237601949	SMAD binding
GO:0044238	0.999757237601949	primary metabolic process
GO:0012506	0.999757237601949	vesicle membrane
GO:0030659	0.999757237601949	cytoplasmic vesicle membrane
GO:0004869	0.999757237601949	cysteine-type endopeptidase inhibitor activity
GO:0043167	0.999757237601949	ion binding
GO:0008384	0.999757237601949	IkappaB kinase activity
GO:0004064	0.999757237601949	arylesterase activity
GO:0006996	0.999757237601949	organelle organization
GO:0007399	0.999757237601949	nervous system development
GO:0007229	0.999757237601949	integrin-mediated signaling pathway
GO:0010558	0.999757237601949	negative regulation of macromolecule biosynthetic process
GO:0031327	0.999757237601949	negative regulation of cellular biosynthetic process
GO:2000113	0.999757237601949	negative regulation of cellular macromolecule biosynthetic process
GO:0010638	0.999757237601949	positive regulation of organelle organization
GO:0051130	0.999757237601949	positive regulation of cellular component organization
GO:0031324	0.999757237601949	negative regulation of cellular metabolic process
GO:0051172	0.999757237601949	negative regulation of nitrogen compound metabolic process
GO:0005524	0.999757237601949	ATP binding
GO:0070011	0.999757237601949	peptidase activity, acting on L-amino acid peptides
GO:0044255	0.999757237601949	cellular lipid metabolic process
GO:0051287	0.999757237601949	NAD binding
GO:0050662	0.999757237601949	coenzyme binding
GO:0006383	0.999757237601949	transcription by RNA polymerase III
GO:0006359	0.999757237601949	regulation of transcription by RNA polymerase III
GO:0016480	0.999757237601949	negative regulation of transcription by RNA polymerase III
GO:0016810	0.999757237601949	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
GO:0045934	0.999757237601949	negative regulation of nucleobase-containing compound metabolic process
GO:0016741	0.999757237601949	transferase activity, transferring one-carbon groups
GO:0045892	0.999757237601949	negative regulation of transcription, DNA-templated
GO:1902679	0.999757237601949	negative regulation of RNA biosynthetic process
GO:1903507	0.999757237601949	negative regulation of nucleic acid-templated transcription
GO:0046834	0.999757237601949	lipid phosphorylation
GO:0046854	0.999757237601949	phosphatidylinositol phosphorylation
GO:0051253	0.999757237601949	negative regulation of RNA metabolic process
GO:0007596	0.999757237601949	blood coagulation
GO:0007599	0.999757237601949	hemostasis
GO:0009611	0.999757237601949	response to wounding
GO:0042060	0.999757237601949	wound healing
GO:0050817	0.999757237601949	coagulation
GO:0050878	0.999757237601949	regulation of body fluid levels
GO:0034613	0.999757237601949	cellular protein localization
GO:0070727	0.999757237601949	cellular macromolecule localization
GO:0006400	0.999757237601949	tRNA modification
GO:0035004	0.999757237601949	phosphatidylinositol 3-kinase activity
GO:0008144	0.999757237601949	drug binding
GO:0030258	0.999757237601949	lipid modification
GO:0044237	0.999757237601949	cellular metabolic process
GO:0046488	0.999757237601949	phosphatidylinositol metabolic process
GO:0006644	0.999757237601949	phospholipid metabolic process
GO:0006650	0.999757237601949	glycerophospholipid metabolic process
GO:0046486	0.999757237601949	glycerolipid metabolic process
GO:0005179	0.999757237601949	hormone activity
GO:0004536	0.999757237601949	deoxyribonuclease activity
GO:0001881	0.999757237601949	receptor recycling
GO:0043112	0.999757237601949	receptor metabolic process
GO:0043240	0.999757237601949	Fanconi anaemia nuclear complex
GO:0031090	0.999757237601949	organelle membrane
GO:0007160	0.999757237601949	cell-matrix adhesion
GO:0031589	0.999757237601949	cell-substrate adhesion
GO:0005096	0.999757237601949	GTPase activator activity
GO:0044260	0.999757237601949	cellular macromolecule metabolic process
GO:0016301	0.999757237601949	kinase activity
GO:0019888	0.999757237601949	protein phosphatase regulator activity
GO:0007010	0.999757237601949	cytoskeleton organization
GO:0048513	0.999757237601949	animal organ development
GO:0006807	0.999757237601949	nitrogen compound metabolic process
GO:0046982	0.999757237601949	protein heterodimerization activity
GO:0008171	0.999757237601949	O-methyltransferase activity
GO:0030001	0.999757237601949	metal ion transport
GO:0140101	0.999757237601949	catalytic activity, acting on a tRNA
GO:0004527	0.999757237601949	exonuclease activity
GO:0043170	0.999757237601949	macromolecule metabolic process
GO:0009890	0.999757237601949	negative regulation of biosynthetic process
GO:0006812	0.999757237601949	cation transport
GO:0045184	0.999757237601949	establishment of protein localization
GO:0010605	0.999757237601949	negative regulation of macromolecule metabolic process
GO:0016747	0.999757237601949	transferase activity, transferring acyl groups other than amino-acyl groups
GO:0048037	0.999757237601949	cofactor binding
GO:0006338	0.999757237601949	chromatin remodeling
GO:0010629	0.999757237601949	negative regulation of gene expression
GO:0016310	0.999757237601949	phosphorylation
GO:0098772	0.999757237601949	molecular function regulator
GO:0016763	0.999757237601949	transferase activity, transferring pentosyl groups
GO:0065008	0.999757237601949	regulation of biological quality
GO:0007420	0.999757237601949	brain development
GO:0021537	0.999757237601949	telencephalon development
GO:0021543	0.999757237601949	pallium development
GO:0021987	0.999757237601949	cerebral cortex development
GO:0030900	0.999757237601949	forebrain development
GO:0060322	0.999757237601949	head development
GO:0004888	0.999757237601949	transmembrane signaling receptor activity
GO:0045454	0.999757237601949	cell redox homeostasis
GO:0019725	0.999757237601949	cellular homeostasis
GO:0008104	0.999757237601949	protein localization
GO:0016757	0.999757237601949	transferase activity, transferring glycosyl groups
GO:0044283	0.999757237601949	small molecule biosynthetic process
GO:0042592	0.999757237601949	homeostatic process
GO:0000428	0.999757237601949	DNA-directed RNA polymerase complex
GO:0016591	0.999757237601949	RNA polymerase II, holoenzyme
GO:0030880	0.999757237601949	RNA polymerase complex
GO:0055029	0.999757237601949	nuclear DNA-directed RNA polymerase complex
GO:0061695	0.999757237601949	transferase complex, transferring phosphorus-containing groups
GO:0008568	0.999757237601949	microtubule-severing ATPase activity
GO:0031325	0.999757237601949	positive regulation of cellular metabolic process
GO:0031399	0.999757237601949	regulation of protein modification process
GO:0031401	0.999757237601949	positive regulation of protein modification process
GO:0032270	0.999757237601949	positive regulation of cellular protein metabolic process
GO:0051173	0.999757237601949	positive regulation of nitrogen compound metabolic process
GO:0051247	0.999757237601949	positive regulation of protein metabolic process
GO:0006576	0.999757237601949	cellular biogenic amine metabolic process
GO:0006595	0.999757237601949	polyamine metabolic process
GO:0009308	0.999757237601949	amine metabolic process
GO:0044106	0.999757237601949	cellular amine metabolic process
GO:0001669	0.999757237601949	acrosomal vesicle
GO:0097223	0.999757237601949	sperm part
GO:0001067	0.999757237601949	regulatory region nucleic acid binding
GO:0044212	0.999757237601949	transcription regulatory region DNA binding
GO:0033036	0.999757237601949	macromolecule localization
GO:0006284	0.999757237601949	base-excision repair
GO:0018193	0.999757237601949	peptidyl-amino acid modification
GO:0007155	0.999757237601949	cell adhesion
GO:0022610	0.999757237601949	biological adhesion
GO:0006206	0.999757237601949	pyrimidine nucleobase metabolic process
GO:0009112	0.999757237601949	nucleobase metabolic process
GO:0046906	0.999757237601949	tetrapyrrole binding
GO:0006281	0.999757237601949	DNA repair
GO:0020037	0.999757237601949	heme binding
GO:0048519	0.999757237601949	negative regulation of biological process
GO:0019637	0.999757237601949	organophosphate metabolic process
GO:0006974	0.999757237601949	cellular response to DNA damage stimulus
GO:0010468	0.999757237601949	regulation of gene expression
GO:0005975	0.999757237601949	carbohydrate metabolic process
GO:0006325	0.999757237601949	chromatin organization
GO:0051716	0.999757237601949	cellular response to stimulus
GO:0044444	0.999757237601949	cytoplasmic part
GO:0016491	0.999757237601949	oxidoreductase activity
GO:0030676	0.999757237601949	Rac guanyl-nucleotide exchange factor activity
GO:0048365	0.999757237601949	Rac GTPase binding
GO:0008233	0.999757237601949	peptidase activity
GO:0004843	0.999757237601949	thiol-dependent ubiquitin-specific protease activity
GO:0036459	0.999757237601949	thiol-dependent ubiquitinyl hydrolase activity
GO:0019783	0.999757237601949	ubiquitin-like protein-specific protease activity
GO:0101005	0.999757237601949	ubiquitinyl hydrolase activity
GO:0050794	0.999757237601949	regulation of cellular process
GO:0060255	0.999757237601949	regulation of macromolecule metabolic process
GO:0023052	0.999757237601949	signaling
GO:0031410	0.999757237601949	cytoplasmic vesicle
GO:0031982	0.999757237601949	vesicle
GO:0097708	0.999757237601949	intracellular vesicle
GO:0004386	0.999757237601949	helicase activity
GO:0007165	0.999757237601949	signal transduction
GO:0000226	0.999757237601949	microtubule cytoskeleton organization
GO:0050789	0.999757237601949	regulation of biological process
GO:0009889	0.999757237601949	regulation of biosynthetic process
GO:0007154	0.999757237601949	cell communication
GO:0010556	0.999757237601949	regulation of macromolecule biosynthetic process
GO:0031326	0.999757237601949	regulation of cellular biosynthetic process
GO:2000112	0.999757237601949	regulation of cellular macromolecule biosynthetic process
GO:0016765	0.999757237601949	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0051252	0.999757237601949	regulation of RNA metabolic process
GO:0005886	0.999757237601949	plasma membrane
GO:0006355	0.999757237601949	regulation of transcription, DNA-templated
GO:1903506	0.999757237601949	regulation of nucleic acid-templated transcription
GO:2001141	0.999757237601949	regulation of RNA biosynthetic process
GO:0019219	0.999757237601949	regulation of nucleobase-containing compound metabolic process
GO:0019068	0.999757237601949	virion assembly
GO:0019058	0.999757237601949	viral life cycle
GO:0009451	0.999757237601949	RNA modification
GO:0006886	0.999757237601949	intracellular protein transport
GO:0031323	0.999757237601949	regulation of cellular metabolic process
GO:0051171	0.999757237601949	regulation of nitrogen compound metabolic process
GO:0080090	0.999757237601949	regulation of primary metabolic process
GO:0034641	0.999757237601949	cellular nitrogen compound metabolic process
GO:0006914	0.999757237601949	autophagy
GO:0061919	0.999757237601949	process utilizing autophagic mechanism
GO:0007017	0.999757237601949	microtubule-based process
GO:0050954	0.999757237601949	sensory perception of mechanical stimulus
GO:0050877	0.999757237601949	nervous system process
GO:0007600	0.999757237601949	sensory perception
GO:0007605	0.999757237601949	sensory perception of sound
GO:0006811	0.999757237601949	ion transport
GO:0003676	0.999757237601949	nucleic acid binding
GO:0000175	0.999757237601949	3'-5'-exoribonuclease activity
GO:0004532	0.999757237601949	exoribonuclease activity
GO:0016896	0.999757237601949	exoribonuclease activity, producing 5'-phosphomonoesters
GO:0001784	0.999757237601949	phosphotyrosine residue binding
GO:0045309	0.999757237601949	protein phosphorylated amino acid binding
GO:0051219	0.999757237601949	phosphoprotein binding
GO:0071944	0.999757237601949	cell periphery
GO:0032501	0.999757237601949	multicellular organismal process
GO:0071702	0.999757237601949	organic substance transport
GO:0043227	0.999757237601949	membrane-bounded organelle
GO:0051020	0.999757237601949	GTPase binding
GO:0000003	0.999757237601949	reproduction
GO:0022414	0.999757237601949	reproductive process
GO:0060089	0.999757237601949	molecular transducer activity
GO:0006793	0.999757237601949	phosphorus metabolic process
GO:0006796	0.999757237601949	phosphate-containing compound metabolic process
GO:0038023	0.999757237601949	signaling receptor activity
GO:0019953	0.999757237601949	sexual reproduction
GO:0044703	0.999757237601949	multi-organism reproductive process
GO:0045087	0.999757237601949	innate immune response
GO:0007276	0.999757237601949	gamete generation
GO:0032504	0.999757237601949	multicellular organism reproduction
GO:0048609	0.999757237601949	multicellular organismal reproductive process
GO:0007167	0.999757237601949	enzyme linked receptor protein signaling pathway
GO:0006821	0.999757237601949	chloride transport
GO:0050896	0.999757237601949	response to stimulus
GO:0016782	0.999757237601949	transferase activity, transferring sulfur-containing groups
GO:0003012	0.999757237601949	muscle system process
GO:0006936	0.999757237601949	muscle contraction
GO:0006937	0.999757237601949	regulation of muscle contraction
GO:0006939	0.999757237601949	smooth muscle contraction
GO:0006940	0.999757237601949	regulation of smooth muscle contraction
GO:0044057	0.999757237601949	regulation of system process
GO:0090257	0.999757237601949	regulation of muscle system process
GO:0004714	0.999757237601949	transmembrane receptor protein tyrosine kinase activity
GO:0005007	0.999757237601949	fibroblast growth factor-activated receptor activity
GO:0019199	0.999757237601949	transmembrane receptor protein kinase activity
GO:0007169	0.999757237601949	transmembrane receptor protein tyrosine kinase signaling pathway
GO:0009108	0.999757237601949	coenzyme biosynthetic process
GO:0043231	0.999757237601949	intracellular membrane-bounded organelle
GO:0019222	0.999757237601949	regulation of metabolic process
GO:0008201	0.999757237601949	heparin binding
GO:0009893	0.999757237601949	positive regulation of metabolic process
GO:0010604	0.999757237601949	positive regulation of macromolecule metabolic process
GO:0044428	0.999757237601949	nuclear part
GO:0098599	0.999757237601949	palmitoyl hydrolase activity
GO:0004749	0.999757237601949	ribose phosphate diphosphokinase activity
GO:0016778	0.999757237601949	diphosphotransferase activity
GO:0051536	0.999757237601949	iron-sulfur cluster binding
GO:0051540	0.999757237601949	metal cluster binding
GO:0043044	0.999757237601949	ATP-dependent chromatin remodeling
GO:0051539	0.999757237601949	4 iron, 4 sulfur cluster binding
GO:0006888	0.999757237601949	ER to Golgi vesicle-mediated transport
GO:0050801	0.999757237601949	ion homeostasis
GO:0048878	0.999757237601949	chemical homeostasis
GO:0055065	0.999757237601949	metal ion homeostasis
GO:0055070	0.999757237601949	copper ion homeostasis
GO:0055076	0.999757237601949	transition metal ion homeostasis
GO:0055080	0.999757237601949	cation homeostasis
GO:0098771	0.999757237601949	inorganic ion homeostasis
GO:0007178	0.999757237601949	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0007179	0.999757237601949	transforming growth factor beta receptor signaling pathway
GO:0070848	0.999757237601949	response to growth factor
GO:0071363	0.999757237601949	cellular response to growth factor stimulus
GO:0071559	0.999757237601949	response to transforming growth factor beta
GO:0071560	0.999757237601949	cellular response to transforming growth factor beta stimulus
GO:0015031	0.999757237601949	protein transport
GO:0015833	0.999757237601949	peptide transport
GO:0042886	0.999757237601949	amide transport
GO:0030154	0.999757237601949	cell differentiation
GO:0140098	0.999757237601949	catalytic activity, acting on RNA
GO:0005539	0.999757237601949	glycosaminoglycan binding
GO:2001069	0.999757237601949	glycogen binding
GO:0008270	0.999757237601949	zinc ion binding
GO:0016051	0.999757237601949	carbohydrate biosynthetic process
GO:0071310	0.999757237601949	cellular response to organic substance
GO:0071495	0.999757237601949	cellular response to endogenous stimulus
GO:0006906	0.999757237601949	vesicle fusion
GO:0006898	0.999757237601949	receptor-mediated endocytosis
GO:0061025	0.999757237601949	membrane fusion
GO:0031338	0.999757237601949	regulation of vesicle fusion
GO:0035493	0.999757237601949	SNARE complex assembly
GO:0035542	0.999757237601949	regulation of SNARE complex assembly
GO:0072583	0.999757237601949	clathrin-dependent endocytosis
GO:0090174	0.999757237601949	organelle membrane fusion
GO:0007283	0.999757237601949	spermatogenesis
GO:0048232	0.999757237601949	male gamete generation
GO:0071705	0.999757237601949	nitrogen compound transport
GO:0007507	0.999757237601949	heart development
GO:0072359	0.999757237601949	circulatory system development
GO:0008119	0.999757237601949	thiopurine S-methyltransferase activity
GO:0008172	0.999757237601949	S-methyltransferase activity
GO:0006520	0.999757237601949	cellular amino acid metabolic process
GO:0070887	0.999757237601949	cellular response to chemical stimulus
GO:0010256	0.999757237601949	endomembrane system organization
GO:0005085	0.999757237601949	guanyl-nucleotide exchange factor activity
GO:0051188	0.999757237601949	cofactor biosynthetic process
GO:0006732	0.999757237601949	coenzyme metabolic process
GO:0098519	0.999757237601949	nucleotide phosphatase activity, acting on free nucleotides
GO:0070513	0.999757237601949	death domain binding
GO:0004114	0.999757237601949	3',5'-cyclic-nucleotide phosphodiesterase activity
GO:0007281	0.999757237601949	germ cell development
GO:0005739	0.999757237601949	mitochondrion
GO:0140110	0.999757237601949	transcription regulator activity
GO:0097159	0.999757237601949	organic cyclic compound binding
GO:1901363	0.999757237601949	heterocyclic compound binding
GO:0048523	0.999757237601949	negative regulation of cellular process
GO:0008238	0.999757237601949	exopeptidase activity
GO:0004697	0.999757237601949	protein kinase C activity
GO:0051186	0.999757237601949	cofactor metabolic process
GO:0040007	0.999757237601949	growth
GO:0040008	0.999757237601949	regulation of growth
GO:1902531	0.999757237601949	regulation of intracellular signal transduction
GO:0030674	0.999757237601949	protein binding, bridging
GO:0005070	0.999757237601949	SH3/SH2 adaptor activity
GO:0035591	0.999757237601949	signaling adaptor activity
GO:0060090	0.999757237601949	molecular adaptor activity
GO:0044433	0.999757237601949	cytoplasmic vesicle part
GO:0004831	0.999757237601949	tyrosine-tRNA ligase activity
GO:0006164	0.999757237601949	purine nucleotide biosynthetic process
GO:0009124	0.999757237601949	nucleoside monophosphate biosynthetic process
GO:0009127	0.999757237601949	purine nucleoside monophosphate biosynthetic process
GO:0009152	0.999757237601949	purine ribonucleotide biosynthetic process
GO:0009156	0.999757237601949	ribonucleoside monophosphate biosynthetic process
GO:0009168	0.999757237601949	purine ribonucleoside monophosphate biosynthetic process
GO:0009260	0.999757237601949	ribonucleotide biosynthetic process
GO:0046390	0.999757237601949	ribose phosphate biosynthetic process
GO:0072522	0.999757237601949	purine-containing compound biosynthetic process
GO:0065007	0.999757237601949	biological regulation
GO:0004699	0.999757237601949	calcium-independent protein kinase C activity
GO:0008483	0.999757237601949	transaminase activity
GO:0016769	0.999757237601949	transferase activity, transferring nitrogenous groups
GO:0016884	0.999757237601949	carbon-nitrogen ligase activity, with glutamine as amido-N-donor
GO:0048585	0.999757237601949	negative regulation of response to stimulus
GO:0019205	0.999757237601949	nucleobase-containing compound kinase activity
GO:0048515	0.999757237601949	spermatid differentiation
GO:0016776	0.999757237601949	phosphotransferase activity, phosphate group as acceptor
GO:0048731	0.999757237601949	system development
GO:0010181	0.999757237601949	FMN binding
GO:0009229	0.999757237601949	thiamine diphosphate biosynthetic process
GO:0042357	0.999757237601949	thiamine diphosphate metabolic process
GO:0072528	0.999757237601949	pyrimidine-containing compound biosynthetic process
GO:0017016	0.999757237601949	Ras GTPase binding
GO:0017048	0.999757237601949	Rho GTPase binding
GO:0031267	0.999757237601949	small GTPase binding
GO:0016010	0.999757237601949	dystrophin-associated glycoprotein complex
GO:0016011	0.999757237601949	dystroglycan complex
GO:0016012	0.999757237601949	sarcoglycan complex
GO:0090665	0.999757237601949	glycoprotein complex
GO:0016837	0.999757237601949	carbon-oxygen lyase activity, acting on polysaccharides
GO:0030570	0.999757237601949	pectate lyase activity
GO:0033554	0.999757237601949	cellular response to stress
GO:0004812	0.999757237601949	aminoacyl-tRNA ligase activity
GO:0016875	0.999757237601949	ligase activity, forming carbon-oxygen bonds
GO:0051276	0.999757237601949	chromosome organization
GO:0042274	0.999757237601949	ribosomal small subunit biogenesis
GO:0043412	0.999757237601949	macromolecule modification
GO:0044085	0.999757237601949	cellular component biogenesis
GO:0046034	0.999757237601949	ATP metabolic process
GO:0016836	0.999757237601949	hydro-lyase activity
