GO	CC	annotation
GO:0004190	0.141481198929453	aspartic-type endopeptidase activity
GO:0070001	0.141481198929453	aspartic-type peptidase activity
GO:0051011	0.141481198929453	microtubule minus-end binding
GO:0044429	0.139859962531669	mitochondrial part
GO:0005509	0.139859962531669	calcium ion binding
GO:0005543	0.139859962531669	phospholipid binding
GO:0016638	0.135670226347152	oxidoreductase activity, acting on the CH-NH2 group of donors
GO:0016639	0.135670226347152	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor
GO:0000939	0.135028968677573	condensed chromosome inner kinetochore
GO:0031511	0.135028968677573	Mis6-Sim4 complex
GO:0004751	0.135028968677573	ribose-5-phosphate isomerase activity
GO:0007596	0.13300656756293	blood coagulation
GO:0007599	0.13300656756293	hemostasis
GO:0009611	0.13300656756293	response to wounding
GO:0042060	0.13300656756293	wound healing
GO:0050817	0.13300656756293	coagulation
GO:0050878	0.13300656756293	regulation of body fluid levels
GO:0004526	0.129485330979025	ribonuclease P activity
GO:0004549	0.129485330979025	tRNA-specific ribonuclease activity
GO:0016426	0.129485330979025	tRNA (adenine) methyltransferase activity
GO:0016429	0.129485330979025	tRNA (adenine-N1-)-methyltransferase activity
GO:0016054	0.127146875523879	organic acid catabolic process
GO:0044282	0.127146875523879	small molecule catabolic process
GO:0046395	0.127146875523879	carboxylic acid catabolic process
GO:0048518	0.127146875523879	positive regulation of biological process
GO:1902531	0.126197393803938	regulation of intracellular signal transduction
GO:0016799	0.125815194451328	hydrolase activity, hydrolyzing N-glycosyl compounds
GO:0001510	0.124707871588136	RNA methylation
GO:0036265	0.124707871588136	RNA (guanine-N7)-methylation
GO:0007049	0.123535998327065	cell cycle
GO:0005096	0.123535998327065	GTPase activator activity
GO:0030312	0.123363596611489	external encapsulating structure
GO:0097190	0.121090964111512	apoptotic signaling pathway
GO:0097193	0.121090964111512	intrinsic apoptotic signaling pathway
GO:0043087	0.120563082055826	regulation of GTPase activity
GO:0051336	0.120563082055826	regulation of hydrolase activity
GO:0030014	0.119957195089382	CCR4-NOT complex
GO:0043086	0.119928055278627	negative regulation of catalytic activity
GO:0051341	0.119928055278627	regulation of oxidoreductase activity
GO:0051354	0.119928055278627	negative regulation of oxidoreductase activity
GO:1900757	0.119928055278627	regulation of D-amino-acid oxidase activity
GO:1900758	0.119928055278627	negative regulation of D-amino-acid oxidase activity
GO:0006996	0.118729061960641	organelle organization
GO:0010556	0.118729061960641	regulation of macromolecule biosynthetic process
GO:0031326	0.118729061960641	regulation of cellular biosynthetic process
GO:2000112	0.118729061960641	regulation of cellular macromolecule biosynthetic process
GO:0009235	0.116543348502104	cobalamin metabolic process
GO:0033013	0.116543348502104	tetrapyrrole metabolic process
GO:0044455	0.113038178345636	mitochondrial membrane part
GO:0004129	0.113038178345636	cytochrome-c oxidase activity
GO:0015002	0.113038178345636	heme-copper terminal oxidase activity
GO:0015078	0.113038178345636	proton transmembrane transporter activity
GO:0016675	0.113038178345636	oxidoreductase activity, acting on a heme group of donors
GO:0016676	0.113038178345636	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor
GO:0030174	0.112482061488518	regulation of DNA-dependent DNA replication initiation
GO:0090329	0.112482061488518	regulation of DNA-dependent DNA replication
GO:0050790	0.110998332034779	regulation of catalytic activity
GO:0019222	0.103687606833639	regulation of metabolic process
GO:0060255	0.103687606833639	regulation of macromolecule metabolic process
GO:0016667	0.103687606833639	oxidoreductase activity, acting on a sulfur group of donors
GO:0070567	0.10365436484478	cytidylyltransferase activity
GO:0019722	0.103639397570576	calcium-mediated signaling
GO:0019932	0.103639397570576	second-messenger-mediated signaling
GO:0000123	0.100845599640529	histone acetyltransferase complex
GO:0070461	0.100845599640529	SAGA-type complex
GO:0006112	0.0995704945723814	energy reserve metabolic process
GO:0030532	0.0995704945723814	small nuclear ribonucleoprotein complex
GO:0042162	0.0982823200159133	telomeric DNA binding
GO:0043047	0.0982823200159133	single-stranded telomeric DNA binding
GO:0098847	0.0982823200159133	sequence-specific single stranded DNA binding
GO:0004419	0.0948470835066475	hydroxymethylglutaryl-CoA lyase activity
GO:0016833	0.0948470835066475	oxo-acid-lyase activity
GO:0043933	0.0948084409591013	protein-containing complex subunit organization
GO:0016801	0.0948084409591013	hydrolase activity, acting on ether bonds
GO:0008716	0.0917127916038182	D-alanine-D-alanine ligase activity
GO:0140097	0.0903602993836145	catalytic activity, acting on DNA
GO:0098798	0.0899690889356748	mitochondrial protein complex
GO:0070069	0.0894123619048897	cytochrome complex
GO:0098805	0.0889317254061359	whole membrane
GO:0000002	0.0878162990232861	mitochondrial genome maintenance
GO:0000128	0.0878162990232861	flocculation
GO:0009894	0.0878162990232861	regulation of catabolic process
GO:0009895	0.0878162990232861	negative regulation of catabolic process
GO:0010628	0.0878162990232861	positive regulation of gene expression
GO:0016236	0.0878162990232861	macroautophagy
GO:0022413	0.0878162990232861	reproductive process in single-celled organism
GO:0030435	0.0878162990232861	sporulation resulting in formation of a cellular spore
GO:0030437	0.0878162990232861	ascospore formation
GO:0031329	0.0878162990232861	regulation of cellular catabolic process
GO:0031330	0.0878162990232861	negative regulation of cellular catabolic process
GO:0031505	0.0878162990232861	fungal-type cell wall organization
GO:0032505	0.0878162990232861	reproduction of a single-celled organism
GO:0034293	0.0878162990232861	sexual sporulation
GO:0043487	0.0878162990232861	regulation of RNA stability
GO:0043488	0.0878162990232861	regulation of mRNA stability
GO:0043489	0.0878162990232861	RNA stabilization
GO:0043934	0.0878162990232861	sporulation
GO:0043935	0.0878162990232861	sexual sporulation resulting in formation of a cellular spore
GO:0045002	0.0878162990232861	double-strand break repair via single-strand annealing
GO:0048255	0.0878162990232861	mRNA stabilization
GO:0061013	0.0878162990232861	regulation of mRNA catabolic process
GO:0071852	0.0878162990232861	fungal-type cell wall organization or biogenesis
GO:0098630	0.0878162990232861	aggregation of unicellular organisms
GO:0098743	0.0878162990232861	cell aggregation
GO:1902369	0.0878162990232861	negative regulation of RNA catabolic process
GO:1902373	0.0878162990232861	negative regulation of mRNA catabolic process
GO:1903311	0.0878162990232861	regulation of mRNA metabolic process
GO:1903312	0.0878162990232861	negative regulation of mRNA metabolic process
GO:0005618	0.0878162990232861	cell wall
GO:0009277	0.0878162990232861	fungal-type cell wall
GO:0019825	0.0878162990232861	oxygen binding
GO:0071840	0.0877953466481732	cellular component organization or biogenesis
GO:0032418	0.0873789908944681	lysosome localization
GO:0098588	0.0868840691581697	bounding membrane of organelle
GO:0008023	0.0862810665831642	transcription elongation factor complex
GO:0003700	0.0850931641241693	DNA-binding transcription factor activity
GO:0008283	0.0838672907108342	cell proliferation
GO:0008285	0.0838672907108342	negative regulation of cell proliferation
GO:0042127	0.0838672907108342	regulation of cell proliferation
GO:0005789	0.0834869511443537	endoplasmic reticulum membrane
GO:0042175	0.0834869511443537	nuclear outer membrane-endoplasmic reticulum membrane network
GO:0044432	0.0834869511443537	endoplasmic reticulum part
GO:0098827	0.0834869511443537	endoplasmic reticulum subcompartment
GO:0065009	0.0815771991839872	regulation of molecular function
GO:0046983	0.0799192390146708	protein dimerization activity
GO:0017004	0.0769861268786726	cytochrome complex assembly
GO:0031984	0.0756415609317665	organelle subcompartment
GO:0042546	0.0749165062252887	cell wall biogenesis
GO:0003964	0.0748291566288473	RNA-directed DNA polymerase activity
GO:0048311	0.074186988932041	mitochondrion distribution
GO:0048312	0.074186988932041	intracellular distribution of mitochondria
GO:0051646	0.074186988932041	mitochondrion localization
GO:0006903	0.0739692968105619	vesicle targeting
GO:0006900	0.0739692968105619	vesicle budding from membrane
GO:0006901	0.0739692968105619	vesicle coating
GO:0048194	0.0739692968105619	Golgi vesicle budding
GO:0048199	0.0739692968105619	vesicle targeting, to, from or within Golgi
GO:0048207	0.0739692968105619	vesicle targeting, rough ER to cis-Golgi
GO:0048208	0.0739692968105619	COPII vesicle coating
GO:0051648	0.0739692968105619	vesicle localization
GO:0051650	0.0739692968105619	establishment of vesicle localization
GO:0051656	0.0739692968105619	establishment of organelle localization
GO:0090114	0.0739692968105619	COPII-coated vesicle budding
GO:0000062	0.0728927700454155	fatty-acyl-CoA binding
GO:1901567	0.0728927700454155	fatty acid derivative binding
GO:0031419	0.0701584847246291	cobalamin binding
GO:0071554	0.0699587567432823	cell wall organization or biogenesis
GO:0008685	0.0696748222921372	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity
GO:0016849	0.0696748222921372	phosphorus-oxygen lyase activity
GO:0048856	0.0694214958985589	anatomical structure development
GO:0008061	0.0694214958985589	chitin binding
GO:0006766	0.0668199228150112	vitamin metabolic process
GO:0006767	0.0668199228150112	water-soluble vitamin metabolic process
GO:0000813	0.0667623980007269	ESCRT I complex
GO:0005768	0.0667623980007269	endosome
GO:0010008	0.0667623980007269	endosome membrane
GO:0036452	0.0667623980007269	ESCRT complex
GO:0044440	0.0667623980007269	endosomal part
GO:0003979	0.0666934084830296	UDP-glucose 6-dehydrogenase activity
GO:0070011	0.0662509918612677	peptidase activity, acting on L-amino acid peptides
GO:0004144	0.0645066050222714	diacylglycerol O-acyltransferase activity
GO:0016411	0.0645066050222714	acylglycerol O-acyltransferase activity
GO:0004497	0.0620395378907932	monooxygenase activity
GO:0008821	0.0617644149151798	crossover junction endodeoxyribonuclease activity
GO:0016889	0.0617644149151798	endodeoxyribonuclease activity, producing 3'-phosphomonoesters
GO:0016894	0.0617644149151798	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters
GO:0009987	0.0597753549887548	cellular process
GO:0016469	0.0597753549887548	proton-transporting two-sector ATPase complex
GO:0000220	0.0597753549887548	vacuolar proton-transporting V-type ATPase, V0 domain
GO:0033176	0.0597753549887548	proton-transporting V-type ATPase complex
GO:0033177	0.0597753549887548	proton-transporting two-sector ATPase complex, proton-transporting domain
GO:0033179	0.0597753549887548	proton-transporting V-type ATPase, V0 domain
GO:0044437	0.0597753549887548	vacuolar part
GO:0020037	0.0597753549887548	heme binding
GO:0005741	0.0589937394160481	mitochondrial outer membrane
GO:0031968	0.0589937394160481	organelle outer membrane
GO:0004674	0.0569725016843777	protein serine/threonine kinase activity
GO:0000314	0.0559170451465202	organellar small ribosomal subunit
GO:0005763	0.0559170451465202	mitochondrial small ribosomal subunit
GO:0015935	0.0559170451465202	small ribosomal subunit
GO:0044391	0.0559170451465202	ribosomal subunit
GO:0051052	0.0559170451465202	regulation of DNA metabolic process
GO:0010468	0.0541420870380514	regulation of gene expression
GO:0005739	0.0541420870380514	mitochondrion
GO:0022857	0.0541420870380514	transmembrane transporter activity
GO:0016783	0.0541420870380514	sulfurtransferase activity
GO:0044764	0.0537117627336556	multi-organism cellular process
GO:0030119	0.0534246062889118	AP-type membrane coat adaptor complex
GO:0030117	0.0534246062889118	membrane coat
GO:0044599	0.0534246062889118	AP-5 adaptor complex
GO:0048475	0.0534246062889118	coated membrane
GO:0010035	0.0529210169580125	response to inorganic substance
GO:0000077	0.0516433282505318	DNA damage checkpoint
GO:0031570	0.0516433282505318	DNA integrity checkpoint
GO:0004611	0.0515196876661915	phosphoenolpyruvate carboxykinase activity
GO:0004613	0.0515196876661915	phosphoenolpyruvate carboxykinase (GTP) activity
GO:0009507	0.0512114574766619	chloroplast
GO:0009536	0.0512114574766619	plastid
GO:0032266	0.0504922153649112	phosphatidylinositol-3-phosphate binding
GO:0004672	0.0489876235314121	protein kinase activity
GO:0042721	0.0483281561160174	TIM22 mitochondrial import inner membrane insertion complex
GO:0003006	0.0476716302269063	developmental process involved in reproduction
GO:0032446	0.0472761408509716	protein modification by small protein conjugation
GO:0070647	0.0472761408509716	protein modification by small protein conjugation or removal
GO:0003916	0.0470815800931462	DNA topoisomerase activity
GO:0003917	0.0470815800931462	DNA topoisomerase type I activity
GO:0009512	0.0466924372361131	cytochrome b6f complex
GO:0009579	0.0466924372361131	thylakoid
GO:0044436	0.0466924372361131	thylakoid part
GO:0006352	0.0466127030274168	DNA-templated transcription, initiation
GO:0008239	0.0462699965965049	dipeptidyl-peptidase activity
GO:0003674	0.044107192943404	molecular_function
GO:0008235	0.044107192943404	metalloexopeptidase activity
GO:0016226	0.0424319569745461	iron-sulfur cluster assembly
GO:0031163	0.0424319569745461	metallo-sulfur cluster assembly
GO:0044422	0.0417711979061389	organelle part
GO:0044446	0.0417711979061389	intracellular organelle part
GO:0002790	0.0416591432336779	peptide secretion
GO:0046903	0.0416591432336779	secretion
GO:0009306	0.0416591432336779	protein secretion
GO:0032940	0.0416591432336779	secretion by cell
GO:0030151	0.0416591432336779	molybdenum ion binding
GO:0016851	0.0385562337155772	magnesium chelatase activity
GO:0051002	0.0385562337155772	ligase activity, forming nitrogen-metal bonds
GO:0051003	0.0385562337155772	ligase activity, forming nitrogen-metal bonds, forming coordination complexes
GO:0046906	0.0374620653078396	tetrapyrrole binding
GO:0034061	0.0373689800986897	DNA polymerase activity
GO:0004022	0.0372576552643947	alcohol dehydrogenase (NAD) activity
GO:0015077	0.0362883398003076	monovalent inorganic cation transmembrane transporter activity
GO:0008013	0.0358468240428596	beta-catenin binding
GO:0000753	0.0354608224158652	cell morphogenesis involved in conjugation with cellular fusion
GO:0000746	0.0354608224158652	conjugation
GO:0000747	0.0354608224158652	conjugation with cellular fusion
GO:0000767	0.0354608224158652	cell morphogenesis involved in conjugation
GO:0006473	0.0354608224158652	protein acetylation
GO:0006475	0.0354608224158652	internal protein amino acid acetylation
GO:0016573	0.0354608224158652	histone acetylation
GO:0018393	0.0354608224158652	internal peptidyl-lysine acetylation
GO:0018394	0.0354608224158652	peptidyl-lysine acetylation
GO:0043543	0.0354608224158652	protein acylation
GO:0140253	0.0354608224158652	cell-cell fusion
GO:0010207	0.03521486695154	photosystem II assembly
GO:0015979	0.03521486695154	photosynthesis
GO:0004401	0.03521486695154	histidinol-phosphatase activity
GO:0009975	0.03521486695154	cyclase activity
GO:0009976	0.03521486695154	tocopherol cyclase activity
GO:0004104	0.0345189368775584	cholinesterase activity
GO:0008863	0.034432000683394	formate dehydrogenase (NAD+) activity
GO:0016620	0.034432000683394	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
GO:0016903	0.034432000683394	oxidoreductase activity, acting on the aldehyde or oxo group of donors
GO:0046982	0.0338688303597091	protein heterodimerization activity
GO:0004420	0.0323524230860065	hydroxymethylglutaryl-CoA reductase (NADPH) activity
GO:0005319	0.0322191950625578	lipid transporter activity
GO:0010038	0.0322191950625578	response to metal ion
GO:0008170	0.0320044062660737	N-methyltransferase activity
GO:0019684	0.0320044062660737	photosynthesis, light reaction
GO:0004373	0.0320044062660737	glycogen (starch) synthase activity
GO:0035251	0.0320044062660737	UDP-glucosyltransferase activity
GO:0046527	0.0320044062660737	glucosyltransferase activity
GO:0034719	0.0309267703309728	SMN-Sm protein complex
GO:0008073	0.0308428932063519	ornithine decarboxylase inhibitor activity
GO:0042979	0.0308428932063519	ornithine decarboxylase regulator activity
GO:0005794	0.030309220305258	Golgi apparatus
GO:0016278	0.030309220305258	lysine N-methyltransferase activity
GO:0016279	0.030309220305258	protein-lysine N-methyltransferase activity
GO:0018024	0.030309220305258	histone-lysine N-methyltransferase activity
GO:0042054	0.030309220305258	histone methyltransferase activity
GO:0042626	0.0286342595846231	ATPase activity, coupled to transmembrane movement of substances
GO:0015399	0.0286342595846231	primary active transmembrane transporter activity
GO:0015405	0.0286342595846231	P-P-bond-hydrolysis-driven transmembrane transporter activity
GO:0043492	0.0286342595846231	ATPase activity, coupled to movement of substances
GO:0003993	0.0278862788397866	acid phosphatase activity
GO:0017148	0.0278718366043553	negative regulation of translation
GO:0032269	0.0278718366043553	negative regulation of cellular protein metabolic process
GO:0034249	0.0278718366043553	negative regulation of cellular amide metabolic process
GO:0045900	0.0278718366043553	negative regulation of translational elongation
GO:0051248	0.0278718366043553	negative regulation of protein metabolic process
GO:0016811	0.0278718366043553	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0004825	0.0264527699432005	methionine-tRNA ligase activity
GO:0031981	0.0255569563547297	nuclear lumen
GO:0008121	0.0254001632428937	ubiquinol-cytochrome-c reductase activity
GO:0016679	0.0254001632428937	oxidoreductase activity, acting on diphenols and related substances as donors
GO:0016681	0.0254001632428937	oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor
GO:0004356	0.0251211763984343	glutamate-ammonia ligase activity
GO:0016211	0.0251211763984343	ammonia ligase activity
GO:0016880	0.0251211763984343	acid-ammonia (or amide) ligase activity
GO:0042720	0.0244050868443268	mitochondrial inner membrane peptidase complex
GO:0046907	0.0241611815284693	intracellular transport
GO:0051641	0.0241611815284693	cellular localization
GO:0051649	0.0241611815284693	establishment of localization in cell
GO:0003847	0.0237044016847439	1-alkyl-2-acetylglycerophosphocholine esterase activity
GO:0004553	0.023478581171069	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0016310	0.0227854816490764	phosphorylation
GO:0046834	0.021420324313691	lipid phosphorylation
GO:0046854	0.021420324313691	phosphatidylinositol phosphorylation
GO:0003924	0.021420324313691	GTPase activity
GO:0006357	0.0213643813972129	regulation of transcription by RNA polymerase II
GO:0016888	0.0207815610507763	endodeoxyribonuclease activity, producing 5'-phosphomonoesters
GO:0008233	0.0201824070321062	peptidase activity
GO:0008324	0.0199466445216612	cation transmembrane transporter activity
GO:0015075	0.0199466445216612	ion transmembrane transporter activity
GO:0015318	0.0199466445216612	inorganic molecular entity transmembrane transporter activity
GO:0022890	0.0199466445216612	inorganic cation transmembrane transporter activity
GO:0046677	0.0193374911979685	response to antibiotic
GO:0032502	0.019020466390518	developmental process
GO:0003950	0.0182992829110012	NAD+ ADP-ribosyltransferase activity
GO:0048869	0.0178685097232775	cellular developmental process
GO:0022804	0.0178685097232775	active transmembrane transporter activity
GO:0098519	0.0178324566166574	nucleotide phosphatase activity, acting on free nucleotides
GO:0006749	0.0172187790885236	glutathione metabolic process
GO:0006751	0.0172187790885236	glutathione catabolic process
GO:0042219	0.0172187790885236	cellular modified amino acid catabolic process
GO:0043171	0.0172187790885236	peptide catabolic process
GO:0044273	0.0172187790885236	sulfur compound catabolic process
GO:0051187	0.0172187790885236	cofactor catabolic process
GO:0098656	0.0171785707400217	anion transmembrane transport
GO:0004139	0.0166954453888916	deoxyribose-phosphate aldolase activity
GO:0016832	0.0166954453888916	aldehyde-lyase activity
GO:0019867	0.0163292030935812	outer membrane
GO:0004042	0.0154624789952934	acetyl-CoA:L-glutamate N-acetyltransferase activity
GO:0008080	0.0154624789952934	N-acetyltransferase activity
GO:0006275	0.0152777383114206	regulation of DNA replication
GO:0006282	0.0152471159854482	regulation of DNA repair
GO:0080135	0.0152471159854482	regulation of cellular response to stress
GO:2001020	0.0152471159854482	regulation of response to DNA damage stimulus
GO:0000139	0.0152471159854482	Golgi membrane
GO:0098791	0.0152471159854482	Golgi subcompartment
GO:0006886	0.0149273710544536	intracellular protein transport
GO:0043227	0.0149273710544536	membrane-bounded organelle
GO:0051087	0.0135365822804082	chaperone binding
GO:0006206	0.0134388650670493	pyrimidine nucleobase metabolic process
GO:0009112	0.0134388650670493	nucleobase metabolic process
GO:0009725	0.0133358648228354	response to hormone
GO:0003341	0.0131723256822174	cilium movement
GO:0008047	0.0131473393923635	enzyme activator activity
GO:0045087	0.0131013977788255	innate immune response
GO:0004314	0.0128242745738594	[acyl-carrier-protein] S-malonyltransferase activity
GO:0016417	0.0128242745738594	S-acyltransferase activity
GO:0016419	0.0128242745738594	S-malonyltransferase activity
GO:0016420	0.0128242745738594	malonyltransferase activity
GO:0004659	0.0125938439057429	prenyltransferase activity
GO:0080134	0.0112735730067032	regulation of response to stress
GO:0003958	0.0111883352280937	NADPH-hemoprotein reductase activity
GO:0016653	0.0111883352280937	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor
GO:0004605	0.0110382018027786	phosphatidate cytidylyltransferase activity
GO:0010876	0.0108338105556446	lipid localization
GO:0044424	0.0108338105556446	intracellular part
GO:0008237	0.0108338105556446	metallopeptidase activity
GO:0098599	0.0104889421731834	palmitoyl hydrolase activity
GO:0004550	0.0104610306455332	nucleoside diphosphate kinase activity
GO:0042578	0.010157157966373	phosphoric ester hydrolase activity
GO:0005488	0.00949162466832136	binding
GO:1901681	0.00949162466832136	sulfur compound binding
GO:0015969	0.0094709116024139	guanosine tetraphosphate metabolic process
GO:0033865	0.0094709116024139	nucleoside bisphosphate metabolic process
GO:0033875	0.0094709116024139	ribonucleoside bisphosphate metabolic process
GO:0034032	0.0094709116024139	purine nucleoside bisphosphate metabolic process
GO:0034035	0.0094709116024139	purine ribonucleoside bisphosphate metabolic process
GO:0016651	0.00919816252467104	oxidoreductase activity, acting on NAD(P)H
GO:0001932	0.00899324450177286	regulation of protein phosphorylation
GO:0001934	0.00899324450177286	positive regulation of protein phosphorylation
GO:0006468	0.00899324450177286	protein phosphorylation
GO:0010562	0.00899324450177286	positive regulation of phosphorus metabolic process
GO:0018108	0.00899324450177286	peptidyl-tyrosine phosphorylation
GO:0018212	0.00899324450177286	peptidyl-tyrosine modification
GO:0019220	0.00899324450177286	regulation of phosphate metabolic process
GO:0033674	0.00899324450177286	positive regulation of kinase activity
GO:0042325	0.00899324450177286	regulation of phosphorylation
GO:0042327	0.00899324450177286	positive regulation of phosphorylation
GO:0043549	0.00899324450177286	regulation of kinase activity
GO:0045859	0.00899324450177286	regulation of protein kinase activity
GO:0045860	0.00899324450177286	positive regulation of protein kinase activity
GO:0045937	0.00899324450177286	positive regulation of phosphate metabolic process
GO:0050730	0.00899324450177286	regulation of peptidyl-tyrosine phosphorylation
GO:0050731	0.00899324450177286	positive regulation of peptidyl-tyrosine phosphorylation
GO:0051174	0.00899324450177286	regulation of phosphorus metabolic process
GO:0051338	0.00899324450177286	regulation of transferase activity
GO:0051347	0.00899324450177286	positive regulation of transferase activity
GO:0061097	0.00899324450177286	regulation of protein tyrosine kinase activity
GO:0061098	0.00899324450177286	positive regulation of protein tyrosine kinase activity
GO:0046914	0.00899324450177286	transition metal ion binding
GO:0006813	0.00861495665906236	potassium ion transport
GO:0003887	0.00854084279270559	DNA-directed DNA polymerase activity
GO:0022624	0.00845598922085411	proteasome accessory complex
GO:0003333	0.00825799855186604	amino acid transmembrane transport
GO:0006865	0.00825799855186604	amino acid transport
GO:1903825	0.00825799855186604	organic acid transmembrane transport
GO:1905039	0.00825799855186604	carboxylic acid transmembrane transport
GO:0006325	0.00791385360103489	chromatin organization
GO:0005622	0.00791385360103489	intracellular
GO:0042221	0.00775392727059948	response to chemical
GO:0003998	0.0075105733654294	acylphosphatase activity
GO:0015711	0.00722722332997651	organic anion transport
GO:0015849	0.00722722332997651	organic acid transport
GO:0046942	0.00722722332997651	carboxylic acid transport
GO:0031248	0.00715241956926808	protein acetyltransferase complex
GO:1902493	0.00715241956926808	acetyltransferase complex
GO:0034613	0.00691715343263965	cellular protein localization
GO:0070727	0.00691715343263965	cellular macromolecule localization
GO:0004013	0.00691715343263965	adenosylhomocysteinase activity
GO:0016802	0.00691715343263965	trialkylsulfonium hydrolase activity
GO:0002949	0.00648386441242934	tRNA threonylcarbamoyladenosine modification
GO:0070525	0.00648386441242934	tRNA threonylcarbamoyladenosine metabolic process
GO:0000003	0.00646957584030529	reproduction
GO:0022414	0.00646957584030529	reproductive process
GO:0005623	0.00646957584030529	cell
GO:0044464	0.00646957584030529	cell part
GO:1901700	0.00634758750606693	response to oxygen-containing compound
GO:0052745	0.00628198493021849	inositol phosphate phosphatase activity
GO:0008270	0.00604824401465685	zinc ion binding
GO:0000281	0.00588669879748165	mitotic cytokinesis
GO:0000910	0.00588669879748165	cytokinesis
GO:0006979	0.00588669879748165	response to oxidative stress
GO:0007016	0.00588669879748165	cytoskeletal anchoring at plasma membrane
GO:0022406	0.00588669879748165	membrane docking
GO:0030865	0.00588669879748165	cortical cytoskeleton organization
GO:0030866	0.00588669879748165	cortical actin cytoskeleton organization
GO:0031032	0.00588669879748165	actomyosin structure organization
GO:0031566	0.00588669879748165	actomyosin contractile ring maintenance
GO:0032187	0.00588669879748165	actomyosin contractile ring localization
GO:0032189	0.00588669879748165	maintenance of actomyosin contractile ring localization
GO:0032506	0.00588669879748165	cytokinetic process
GO:0032507	0.00588669879748165	maintenance of protein location in cell
GO:0036212	0.00588669879748165	contractile ring maintenance
GO:0036214	0.00588669879748165	contractile ring localization
GO:0043954	0.00588669879748165	cellular component maintenance
GO:0044837	0.00588669879748165	actomyosin contractile ring organization
GO:0045185	0.00588669879748165	maintenance of protein location
GO:0051643	0.00588669879748165	endoplasmic reticulum localization
GO:0051651	0.00588669879748165	maintenance of location in cell
GO:0061640	0.00588669879748165	cytoskeleton-dependent cytokinesis
GO:0061817	0.00588669879748165	endoplasmic reticulum-plasma membrane tethering
GO:0140056	0.00588669879748165	organelle localization by membrane tethering
GO:1902405	0.00588669879748165	mitotic actomyosin contractile ring localization
GO:1902410	0.00588669879748165	mitotic cytokinetic process
GO:1903474	0.00588669879748165	anchoring of the mitotic actomyosin contractile ring to the plasma membrane
GO:0004435	0.00588669879748165	phosphatidylinositol phospholipase C activity
GO:0004629	0.00588669879748165	phospholipase C activity
GO:0022402	0.00574602489584513	cell cycle process
GO:0044427	0.00535038606117443	chromosomal part
GO:0004842	0.00535038606117443	ubiquitin-protein transferase activity
GO:0016209	0.00535038606117443	antioxidant activity
GO:0019787	0.00535038606117443	ubiquitin-like protein transferase activity
GO:0044877	0.00535038606117443	protein-containing complex binding
GO:0071821	0.00516191674242857	FANCM-MHF complex
GO:0005506	0.00515271635165207	iron ion binding
GO:0030638	0.00505957654207382	polyketide metabolic process
GO:0015036	0.00500305926240809	disulfide oxidoreductase activity
GO:0004017	0.00500305926240809	adenylate kinase activity
GO:0050145	0.00500305926240809	nucleoside monophosphate kinase activity
GO:0005200	0.00490409992046389	structural constituent of cytoskeleton
GO:0008375	0.00474112997307488	acetylglucosaminyltransferase activity
GO:0003712	0.00466561050890005	transcription coregulator activity
GO:0000313	0.00465188166870095	organellar ribosome
GO:0005761	0.00465188166870095	mitochondrial ribosome
GO:0003911	0.0046178403998085	DNA ligase (NAD+) activity
GO:0030301	0.00441360008087477	cholesterol transport
GO:0032367	0.00441360008087477	intracellular cholesterol transport
GO:0002161	0.0043843576824092	aminoacyl-tRNA editing activity
GO:0044454	0.00435557529275675	nuclear chromosome part
GO:0032182	0.00432219262690762	ubiquitin-like protein binding
GO:0043130	0.00432219262690762	ubiquitin binding
GO:0016151	0.00429931206950531	nickel cation binding
GO:0005737	0.00405501746608489	cytoplasm
GO:0043231	0.00405501746608489	intracellular membrane-bounded organelle
GO:0044444	0.00405501746608489	cytoplasmic part
GO:0019058	0.00403281152804863	viral life cycle
GO:0003968	0.00395175899704942	RNA-directed 5'-3' RNA polymerase activity
GO:0043226	0.00377635707885624	organelle
GO:0043229	0.00377635707885624	intracellular organelle
GO:0016743	0.00376036675986047	carboxyl- or carbamoyltransferase activity
GO:0017176	0.00362290859214263	phosphatidylinositol N-acetylglucosaminyltransferase activity
GO:0034702	0.00355673211745486	ion channel complex
GO:1902495	0.00355673211745486	transmembrane transporter complex
GO:1990351	0.00355673211745486	transporter complex
GO:0031047	0.00355673211745486	gene silencing by RNA
GO:0007029	0.00345863455112784	endoplasmic reticulum organization
GO:0045048	0.00345863455112784	protein insertion into ER membrane
GO:0051205	0.00345863455112784	protein insertion into membrane
GO:0071816	0.00345863455112784	tail-anchored membrane protein insertion into ER membrane
GO:0047793	0.00343321097756272	cycloeucalenol cycloisomerase activity
GO:0042138	0.00325040202098683	meiotic DNA double-strand break formation
GO:0008171	0.00324485169481007	O-methyltransferase activity
GO:0009039	0.00305274872460031	urease activity
GO:0016458	0.00304544955365689	gene silencing
