GO	CC	annotation
GO:0042121	0	alginic acid biosynthetic process
GO:0042122	0	alginic acid catabolic process
GO:0042125	0	protein galactosylation
GO:0042126	2.88858138867929	nitrate metabolic process
GO:0042127	0.218084789955091	regulation of cell proliferation
GO:0042128	2.88858138867929	nitrate assimilation
GO:0042129	0	regulation of T cell proliferation
GO:0042130	0	negative regulation of T cell proliferation
GO:0042133	0	neurotransmitter metabolic process
GO:0042135	0	neurotransmitter catabolic process
GO:0042138	0.488901207038705	meiotic DNA double-strand break formation
GO:0042139	0	early meiotic recombination nodule assembly
GO:0042140	0	late meiotic recombination nodule assembly
GO:0042144	0	vacuole fusion, non-autophagic
GO:0042147	0.387298334620742	retrograde transport, endosome to Golgi
GO:0042148	0	strand invasion
GO:0042149	0	cellular response to glucose starvation
GO:0042150	0	plasmid recombination
GO:0042152	0	RNA-mediated DNA recombination
GO:0042157	0.497554997572888	lipoprotein metabolic process
GO:0042158	0.497554997572888	lipoprotein biosynthetic process
GO:0042159	0	lipoprotein catabolic process
GO:0042160	0	lipoprotein modification
GO:0042161	0	lipoprotein oxidation
GO:0042167	0	heme catabolic process
GO:0042168	0	heme metabolic process
GO:0042173	0	regulation of sporulation resulting in formation of a cellular spore
GO:0042174	0	negative regulation of sporulation resulting in formation of a cellular spore
GO:0042176	0	regulation of protein catabolic process
GO:0042177	0	negative regulation of protein catabolic process
GO:0042178	0.312347523777212	xenobiotic catabolic process
GO:0042179	0	nicotine biosynthetic process
GO:0042180	0.509662729224902	cellular ketone metabolic process
GO:0042181	0.509662729224902	ketone biosynthetic process
GO:0042182	0	ketone catabolic process
GO:0042183	0	formate catabolic process
GO:0042184	0	xylene catabolic process
GO:0042185	0	m-xylene catabolic process
GO:0042186	0	o-xylene catabolic process
GO:0042187	0	p-xylene catabolic process
GO:0042188	0	1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane catabolic process
GO:0042189	0	vanillin biosynthetic process
GO:0042190	0	vanillin catabolic process
GO:0042191	0	methylmercury metabolic process
GO:0042192	0	methylmercury biosynthetic process
GO:0042193	0	methylmercury catabolic process
GO:0042194	0	quinate biosynthetic process
GO:0042195	0	aerobic gallate catabolic process
GO:0042196	0	chlorinated hydrocarbon metabolic process
GO:0042197	0	halogenated hydrocarbon metabolic process
GO:0042198	0	nylon metabolic process
GO:0042199	0	cyanuric acid metabolic process
GO:0042200	0	cyanuric acid catabolic process
GO:0042201	0	N-cyclopropylmelamine metabolic process
GO:0042202	0	N-cyclopropylmelamine catabolic process
GO:0042203	0	toluene catabolic process
GO:0042204	0	s-triazine compound catabolic process
GO:0042205	0	chlorinated hydrocarbon catabolic process
GO:0042206	0	halogenated hydrocarbon catabolic process
GO:0042207	0	styrene catabolic process
GO:0042208	0	propylene catabolic process
GO:0042209	0	orcinol catabolic process
GO:0042210	0	octamethylcyclotetrasiloxane catabolic process to dimethylsilanediol
GO:0042211	0	dimethylsilanediol catabolic process
GO:0042212	0	cresol metabolic process
GO:0042213	0	m-cresol catabolic process
GO:0042214	0	terpene metabolic process
GO:0042215	0	anaerobic phenol-containing compound metabolic process
GO:0042216	0	phenanthrene catabolic process
GO:0042217	0	1-aminocyclopropane-1-carboxylate catabolic process
GO:0042218	0	1-aminocyclopropane-1-carboxylate biosynthetic process
GO:0042219	0.421958268656753	cellular modified amino acid catabolic process
GO:0042220	0	response to cocaine
GO:0042221	18.1561318003373	response to chemical
GO:0042222	0	interleukin-1 biosynthetic process
GO:0042223	0	interleukin-3 biosynthetic process
GO:0042225	0	interleukin-5 biosynthetic process
GO:0042226	0	interleukin-6 biosynthetic process
GO:0042227	0	interleukin-7 biosynthetic process
GO:0042228	0	interleukin-8 biosynthetic process
GO:0042229	0	interleukin-9 biosynthetic process
GO:0042230	0	interleukin-11 biosynthetic process
GO:0042231	0	interleukin-13 biosynthetic process
GO:0042232	0	interleukin-14 biosynthetic process
GO:0042233	0	interleukin-15 biosynthetic process
GO:0042234	0	interleukin-16 biosynthetic process
GO:0042235	0	interleukin-17 biosynthetic process
GO:0042236	0	interleukin-19 biosynthetic process
GO:0042237	0	interleukin-20 biosynthetic process
GO:0042238	0	interleukin-21 biosynthetic process
GO:0042239	0	interleukin-22 biosynthetic process
GO:0042240	0	interleukin-23 biosynthetic process
GO:0042241	0	interleukin-18 biosynthetic process
GO:0042243	0	asexual spore wall assembly
GO:0042244	0	spore wall assembly
GO:0042245	0	RNA repair
GO:0042246	0	tissue regeneration
GO:0042247	0	establishment of planar polarity of follicular epithelium
GO:0042248	0	maintenance of polarity of follicular epithelium
GO:0042249	0	establishment of planar polarity of embryonic epithelium
GO:0042250	0	maintenance of polarity of embryonic epithelium
GO:0042251	0	maintenance of polarity of larval imaginal disc epithelium
GO:0042252	0	establishment of planar polarity of larval imaginal disc epithelium
GO:0042253	0	granulocyte macrophage colony-stimulating factor biosynthetic process
GO:0042255	0.447213595499958	ribosome assembly
GO:0042256	0.387298334620742	mature ribosome assembly
GO:0042258	0	molybdenum incorporation via L-serinyl molybdopterin guanine dinucleotide
GO:0042259	0	peptidyl-L-beta-methylthioasparagine biosynthetic process from peptidyl-asparagine
GO:0042262	0	DNA protection
GO:0042268	0	regulation of cytolysis
GO:0042269	0	regulation of natural killer cell mediated cytotoxicity
GO:0042270	0	protection from natural killer cell mediated cytotoxicity
GO:0042271	0	susceptibility to natural killer cell mediated cytotoxicity
GO:0042273	0.312347523777212	ribosomal large subunit biogenesis
GO:0042274	0.156173761888606	ribosomal small subunit biogenesis
GO:0042275	0	error-free postreplication DNA repair
GO:0042276	0	error-prone translesion synthesis
GO:0042297	0	vocal learning
GO:0042303	0	molting cycle
GO:0042304	0	regulation of fatty acid biosynthetic process
GO:0042305	0	specification of segmental identity, mandibular segment
GO:0042307	0	positive regulation of protein import into nucleus
GO:0042308	0	negative regulation of protein import into nucleus
GO:0042310	0	vasoconstriction
GO:0042311	0	vasodilation
GO:0042313	0	protein kinase C deactivation
GO:0042316	0	penicillin metabolic process
GO:0042317	0	penicillin catabolic process
GO:0042318	0	penicillin biosynthetic process
GO:0042320	0	regulation of circadian sleep/wake cycle, REM sleep
GO:0042321	0	negative regulation of circadian sleep/wake cycle, sleep
GO:0042322	0	negative regulation of circadian sleep/wake cycle, REM sleep
GO:0042323	0	negative regulation of circadian sleep/wake cycle, non-REM sleep
GO:0042325	0.419058177461747	regulation of phosphorylation
GO:0042326	0	negative regulation of phosphorylation
GO:0042327	0.419058177461747	positive regulation of phosphorylation
GO:0042330	0.468521285665818	taxis
GO:0042331	0	phototaxis
GO:0042332	0	gravitaxis
GO:0042333	0	chemotaxis to oxidizable substrate
GO:0042334	0	taxis to electron acceptor
GO:0042335	0	cuticle development
GO:0042337	0	cuticle development involved in chitin-based cuticle molting cycle
GO:0042338	0	cuticle development involved in collagen and cuticulin-based cuticle molting cycle
GO:0042339	0	keratan sulfate metabolic process
GO:0042340	0	keratan sulfate catabolic process
GO:0042341	0	cyanogenic glycoside metabolic process
GO:0042342	0	cyanogenic glycoside catabolic process
GO:0042343	0	indole glucosinolate metabolic process
GO:0042344	0	indole glucosinolate catabolic process
GO:0042350	0	GDP-L-fucose biosynthetic process
GO:0042351	0	'de novo' GDP-L-fucose biosynthetic process
GO:0042352	0	GDP-L-fucose salvage
GO:0042353	0	fucose biosynthetic process
GO:0042354	0	L-fucose metabolic process
GO:0042355	0	L-fucose catabolic process
GO:0042357	0.52730330976375	thiamine diphosphate metabolic process
GO:0042358	0	thiamine diphosphate catabolic process
GO:0042359	0	vitamin D metabolic process
GO:0042360	0	vitamin E metabolic process
GO:0042361	0	menaquinone catabolic process
GO:0042362	0	fat-soluble vitamin biosynthetic process
GO:0042363	0	fat-soluble vitamin catabolic process
GO:0042364	0.790954964645624	water-soluble vitamin biosynthetic process
GO:0042365	0	water-soluble vitamin catabolic process
GO:0042366	0	cobalamin catabolic process
GO:0042367	0	biotin catabolic process
GO:0042368	0	vitamin D biosynthetic process
GO:0042369	0	vitamin D catabolic process
GO:0042370	0	thiamine diphosphate dephosphorylation
GO:0042371	0	vitamin K biosynthetic process
GO:0042372	0	phylloquinone biosynthetic process
GO:0042373	0	vitamin K metabolic process
GO:0042374	0	phylloquinone metabolic process
GO:0042376	0	phylloquinone catabolic process
GO:0042377	0	vitamin K catabolic process
GO:0042381	0	hemolymph coagulation
GO:0042386	0	hemocyte differentiation
GO:0042387	0	plasmatocyte differentiation
GO:0042388	0	gibberellic acid mediated signaling pathway, G-alpha-dependent
GO:0042390	0	gibberellic acid mediated signaling pathway, G-alpha-independent
GO:0042391	0	regulation of membrane potential
GO:0042395	0	ecdysis, collagen and cuticulin-based cuticle
GO:0042396	0	phosphagen biosynthetic process
GO:0042397	0	phosphagen catabolic process
GO:0042398	1.02171543935892	cellular modified amino acid biosynthetic process
GO:0042399	0	ectoine metabolic process
GO:0042400	0	ectoine catabolic process
GO:0042401	11.0429869589532	cellular biogenic amine biosynthetic process
GO:0042402	0	cellular biogenic amine catabolic process
GO:0042403	0	thyroid hormone metabolic process
GO:0042404	0	thyroid hormone catabolic process
GO:0042407	0	cristae formation
GO:0042412	0	taurine biosynthetic process
GO:0042413	0	carnitine catabolic process
GO:0042414	0	epinephrine metabolic process
GO:0042415	0	norepinephrine metabolic process
GO:0042416	0	dopamine biosynthetic process
GO:0042417	0	dopamine metabolic process
GO:0042418	0	epinephrine biosynthetic process
GO:0042419	0	epinephrine catabolic process
GO:0042420	0	dopamine catabolic process
GO:0042421	0	norepinephrine biosynthetic process
GO:0042422	0	norepinephrine catabolic process
GO:0042423	0	catecholamine biosynthetic process
GO:0042424	0	catecholamine catabolic process
GO:0042425	0	choline biosynthetic process
GO:0042426	0	choline catabolic process
GO:0042427	0	serotonin biosynthetic process
GO:0042428	0	serotonin metabolic process
GO:0042429	0	serotonin catabolic process
GO:0042430	0	indole-containing compound metabolic process
GO:0042431	0	indole metabolic process
GO:0042432	0	indole biosynthetic process
GO:0042433	0	indole catabolic process
GO:0042435	0	indole-containing compound biosynthetic process
GO:0042436	0	indole-containing compound catabolic process
GO:0042437	0	indoleacetic acid catabolic process
GO:0042438	0	melanin biosynthetic process
GO:0042439	0	ethanolamine-containing compound metabolic process
GO:0042440	0	pigment metabolic process
GO:0042441	0	eye pigment metabolic process
GO:0042442	0	melatonin catabolic process
GO:0042443	0	phenylethylamine metabolic process
GO:0042444	0	phenylethylamine biosynthetic process
GO:0042445	0.312347523777212	hormone metabolic process
GO:0042446	0	hormone biosynthetic process
GO:0042447	0.312347523777212	hormone catabolic process
GO:0042448	0	progesterone metabolic process
GO:0042450	0	arginine biosynthetic process via ornithine
GO:0042451	0	purine nucleoside biosynthetic process
GO:0042452	0	deoxyguanosine biosynthetic process
GO:0042453	0	deoxyguanosine metabolic process
GO:0042454	0	ribonucleoside catabolic process
GO:0042455	0	ribonucleoside biosynthetic process
GO:0042457	0	ethylene catabolic process
GO:0042458	0	nopaline catabolic process to proline
GO:0042459	0	octopine catabolic process to proline
GO:0042461	0	photoreceptor cell development
GO:0042462	0	eye photoreceptor cell development
GO:0042463	0	ocellus photoreceptor cell development
GO:0042464	0	dosage compensation by hypoactivation of X chromosome
GO:0042465	0	kinesis
GO:0042466	0	chemokinesis
GO:0042467	0	orthokinesis
GO:0042468	0	klinokinesis
GO:0042471	0	ear morphogenesis
GO:0042472	0	inner ear morphogenesis
GO:0042473	0	outer ear morphogenesis
GO:0042474	0	middle ear morphogenesis
GO:0042475	0	odontogenesis of dentin-containing tooth
GO:0042476	0	odontogenesis
GO:0042478	0	regulation of eye photoreceptor cell development
GO:0042479	0	positive regulation of eye photoreceptor cell development
GO:0042480	0	negative regulation of eye photoreceptor cell development
GO:0042481	0	regulation of odontogenesis
GO:0042482	0	positive regulation of odontogenesis
GO:0042483	0	negative regulation of odontogenesis
GO:0042487	0	regulation of odontogenesis of dentin-containing tooth
GO:0042488	0	positive regulation of odontogenesis of dentin-containing tooth
GO:0042489	0	negative regulation of odontogenesis of dentin-containing tooth
GO:0042490	0	mechanoreceptor differentiation
GO:0042491	0	inner ear auditory receptor cell differentiation
GO:0042492	0	gamma-delta T cell differentiation
GO:0042494	0	detection of bacterial lipoprotein
GO:0042495	0	detection of triacyl bacterial lipopeptide
GO:0042496	0	detection of diacyl bacterial lipopeptide
GO:0042501	0	serine phosphorylation of STAT protein
GO:0042509	0	regulation of tyrosine phosphorylation of STAT protein
GO:0042531	0	positive regulation of tyrosine phosphorylation of STAT protein
GO:0042532	0	negative regulation of tyrosine phosphorylation of STAT protein
GO:0042533	0	tumor necrosis factor biosynthetic process
GO:0042534	0	regulation of tumor necrosis factor biosynthetic process
GO:0042535	0	positive regulation of tumor necrosis factor biosynthetic process
GO:0042536	0	negative regulation of tumor necrosis factor biosynthetic process
GO:0042537	0.312347523777212	benzene-containing compound metabolic process
GO:0042538	0	hyperosmotic salinity response
GO:0042539	0	hypotonic salinity response
GO:0042540	0	hemoglobin catabolic process
GO:0042541	0	hemoglobin biosynthetic process
GO:0042542	0	response to hydrogen peroxide
GO:0042543	0	protein N-linked glycosylation via arginine
GO:0042544	0	melibiose biosynthetic process
GO:0042545	0	cell wall modification
GO:0042546	1.91017812986247	cell wall biogenesis
GO:0042547	0	cell wall modification involved in multidimensional cell growth
GO:0042548	0	regulation of photosynthesis, light reaction
GO:0042549	0	photosystem II stabilization
GO:0042550	0	photosystem I stabilization
GO:0042551	0	neuron maturation
GO:0042552	0	myelination
GO:0042554	0	superoxide anion generation
GO:0042558	2.95060969309321	pteridine-containing compound metabolic process
GO:0042559	0.300406229028335	pteridine-containing compound biosynthetic process
GO:0042560	0	pteridine-containing compound catabolic process
GO:0042572	0	retinol metabolic process
GO:0042573	0	retinoic acid metabolic process
GO:0042574	0	retinal metabolic process
GO:0042590	0	antigen processing and presentation of exogenous peptide antigen via MHC class I
GO:0042592	38.7798665389721	homeostatic process
GO:0042593	0	glucose homeostasis
GO:0042594	0	response to starvation
GO:0042595	0	behavioral response to starvation
GO:0042596	0	fear response
GO:0042616	0	paclitaxel metabolic process
GO:0042617	0	paclitaxel biosynthetic process
GO:0042618	0.156173761888606	poly-hydroxybutyrate metabolic process
GO:0042619	0.156173761888606	poly-hydroxybutyrate biosynthetic process
GO:0042620	0	poly(3-hydroxyalkanoate) metabolic process
GO:0042621	0	poly(3-hydroxyalkanoate) biosynthetic process
GO:0042628	0	mating plug formation
GO:0042630	0	behavioral response to water deprivation
GO:0042631	0	cellular response to water deprivation
GO:0042632	0	cholesterol homeostasis
GO:0042633	0	hair cycle
GO:0042634	0	regulation of hair cycle
GO:0042635	0	positive regulation of hair cycle
GO:0042636	0	negative regulation of hair cycle
GO:0042637	0	catagen
GO:0042638	0	exogen
GO:0042639	0	telogen
GO:0042640	0	anagen
GO:0042655	0	activation of JNKKK activity
GO:0042659	0	regulation of cell fate specification
GO:0042660	0	positive regulation of cell fate specification
GO:0042661	0	regulation of mesodermal cell fate specification
GO:0042662	0	negative regulation of mesodermal cell fate specification
GO:0042663	0	regulation of endodermal cell fate specification
GO:0042664	0	negative regulation of endodermal cell fate specification
GO:0042665	0	regulation of ectodermal cell fate specification
GO:0042666	0	negative regulation of ectodermal cell fate specification
GO:0042667	0	auditory receptor cell fate specification
GO:0042668	0	auditory receptor cell fate determination
GO:0042669	0	regulation of inner ear auditory receptor cell fate specification
GO:0042670	0	retinal cone cell differentiation
GO:0042671	0	retinal cone cell fate determination
GO:0042672	0	retinal cone cell fate specification
GO:0042673	0	regulation of retinal cone cell fate specification
GO:0042675	0	compound eye cone cell differentiation
GO:0042676	0	compound eye cone cell fate commitment
GO:0042679	0	compound eye cone cell fate specification
GO:0042680	0	compound eye cone cell fate determination
GO:0042682	0	regulation of compound eye cone cell fate specification
GO:0042683	0	negative regulation of compound eye cone cell fate specification
GO:0042684	0	cardioblast cell fate commitment
GO:0042685	0	cardioblast cell fate specification
GO:0042686	0	regulation of cardioblast cell fate specification
GO:0042688	0	crystal cell differentiation
GO:0042689	0	regulation of crystal cell differentiation
GO:0042690	0	negative regulation of crystal cell differentiation
GO:0042691	0	positive regulation of crystal cell differentiation
GO:0042692	0	muscle cell differentiation
GO:0042693	0	muscle cell fate commitment
GO:0042694	0	muscle cell fate specification
GO:0042695	0	thelarche
GO:0042696	0	menarche
GO:0042697	0	menopause
GO:0042698	0	ovulation cycle
GO:0042699	0	follicle-stimulating hormone signaling pathway
GO:0042700	0	luteinizing hormone signaling pathway
GO:0042701	0	progesterone secretion
GO:0042702	0	uterine wall growth
GO:0042703	0	menstruation
GO:0042704	0	uterine wall breakdown
GO:0042705	0	ocellus photoreceptor cell differentiation
GO:0042706	0	eye photoreceptor cell fate commitment
GO:0042707	0	ocellus photoreceptor cell fate commitment
GO:0042710	0	biofilm formation
GO:0042711	0	maternal behavior
GO:0042712	0	paternal behavior
GO:0042713	0	sperm ejaculation
GO:0042714	0	dosage compensation complex assembly
GO:0042715	0	dosage compensation complex assembly involved in dosage compensation by hypoactivation of X chromosome
GO:0042722	0	alpha-beta T cell activation by superantigen
GO:0042723	0	thiamine-containing compound metabolic process
GO:0042724	0	thiamine-containing compound biosynthetic process
GO:0042725	0	thiamine-containing compound catabolic process
GO:0042726	0.654254369865273	flavin-containing compound metabolic process
GO:0042727	0.654254369865273	flavin-containing compound biosynthetic process
GO:0042728	0	flavin-containing compound catabolic process
GO:0042730	0	fibrinolysis
GO:0042732	0	D-xylose metabolic process
GO:0042733	0	embryonic digit morphogenesis
GO:0042737	0	drug catabolic process
GO:0042738	0	exogenous drug catabolic process
GO:0042739	0	endogenous drug catabolic process
GO:0042740	0	exogenous antibiotic catabolic process
GO:0042741	0	endogenous antibiotic catabolic process
GO:0042743	0	hydrogen peroxide metabolic process
GO:0042744	0	hydrogen peroxide catabolic process
GO:0042745	0	circadian sleep/wake cycle
GO:0042746	0	circadian sleep/wake cycle, wakefulness
GO:0042747	0	circadian sleep/wake cycle, REM sleep
GO:0042748	0	circadian sleep/wake cycle, non-REM sleep
GO:0042749	0	regulation of circadian sleep/wake cycle
GO:0042750	0	hibernation
GO:0042751	0	estivation
GO:0042752	0.908630703915271	regulation of circadian rhythm
GO:0042753	0.908630703915271	positive regulation of circadian rhythm
GO:0042754	0	negative regulation of circadian rhythm
GO:0042755	0	eating behavior
GO:0042756	0	drinking behavior
GO:0042758	0	long-chain fatty acid catabolic process
GO:0042759	0	long-chain fatty acid biosynthetic process
GO:0042760	0	very long-chain fatty acid catabolic process
GO:0042761	0	very long-chain fatty acid biosynthetic process
GO:0042762	0	regulation of sulfur metabolic process
GO:0042766	0	nucleosome mobilization
GO:0042769	0	DNA damage response, detection of DNA damage
GO:0042770	0	signal transduction in response to DNA damage
GO:0042771	0	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:0042772	0	DNA damage response, signal transduction resulting in transcription
GO:0042773	0	ATP synthesis coupled electron transport
GO:0042774	0	plasma membrane ATP synthesis coupled electron transport
GO:0042775	0	mitochondrial ATP synthesis coupled electron transport
GO:0042776	0	mitochondrial ATP synthesis coupled proton transport
GO:0042777	0	plasma membrane ATP synthesis coupled proton transport
GO:0042778	0	tRNA end turnover
GO:0042779	0.436169579910182	tRNA 3'-trailer cleavage
GO:0042780	0.436169579910182	tRNA 3'-end processing
GO:0042782	0	passive evasion of host immune response
GO:0042783	0	active evasion of host immune response
GO:0042784	0	active evasion of host immune response via regulation of host complement system
GO:0042785	0	active evasion of host immune response via regulation of host cytokine network
GO:0042786	0	active evasion of host immune response via regulation of host antigen processing and presentation
GO:0042789	0	mRNA transcription by RNA polymerase II
GO:0042790	0	nucleolar large rRNA transcription by RNA polymerase I
GO:0042791	0	5S class rRNA transcription by RNA polymerase III
GO:0042792	0	mitochondrial rRNA transcription
GO:0042793	0	plastid transcription
GO:0042794	0	plastid rRNA transcription
GO:0042795	0	snRNA transcription by RNA polymerase II
GO:0042796	0	snRNA transcription by RNA polymerase III
GO:0042797	0	tRNA transcription by RNA polymerase III
GO:0051260	24.3914719203049	protein homooligomerization
GO:0042810	0	pheromone metabolic process
GO:0042811	0	pheromone biosynthetic process
GO:0042812	0	pheromone catabolic process
GO:0042816	0	vitamin B6 metabolic process
GO:0042817	0	pyridoxal metabolic process
GO:0042818	0	pyridoxamine metabolic process
GO:0042819	0	vitamin B6 biosynthetic process
GO:0042820	0	vitamin B6 catabolic process
GO:0042821	0	pyridoxal biosynthetic process
GO:0042822	0	pyridoxal phosphate metabolic process
GO:0042823	0	pyridoxal phosphate biosynthetic process
GO:0042832	0	defense response to protozoan
GO:0042836	0	D-glucarate metabolic process
GO:0042837	0	D-glucarate biosynthetic process
GO:0042838	0	D-glucarate catabolic process
GO:0042839	0	D-glucuronate metabolic process
GO:0042840	0	D-glucuronate catabolic process
GO:0042841	0	D-glucuronate biosynthetic process
GO:0042842	0	D-xylose biosynthetic process
GO:0042843	0	D-xylose catabolic process
GO:0042844	0	glycol metabolic process
GO:0042845	0	glycol biosynthetic process
GO:0042846	0	glycol catabolic process
GO:0042847	0	sorbose biosynthetic process
GO:0042848	0	sorbose catabolic process
GO:0042849	0	L-sorbose biosynthetic process
GO:0042850	0	L-sorbose catabolic process
GO:0042851	0	L-alanine metabolic process
GO:0042852	0	L-alanine biosynthetic process
GO:0042853	0	L-alanine catabolic process
GO:0042854	0	eugenol metabolic process
GO:0042855	0	eugenol biosynthetic process
GO:0042856	0	eugenol catabolic process
GO:0042857	0	chrysobactin metabolic process
GO:0042858	0	chrysobactin biosynthetic process
GO:0042859	0	chrysobactin catabolic process
GO:0042860	0	achromobactin metabolic process
GO:0042861	0	achromobactin biosynthetic process
GO:0042862	0	achromobactin catabolic process
GO:0042863	0	pyochelin metabolic process
GO:0042864	0	pyochelin biosynthetic process
GO:0042865	0	pyochelin catabolic process
GO:0042866	0	pyruvate biosynthetic process
GO:0042867	0	pyruvate catabolic process
GO:0042868	0	antisense RNA metabolic process
GO:0042869	0	aldarate transmembrane transport
GO:0042870	0	D-glucarate transmembrane transport
GO:0042873	0	aldonate transmembrane transport
GO:0042874	0	D-glucuronate transmembrane transport
GO:0042875	0	D-galactonate transmembrane transport
GO:0042882	0	L-arabinose transmembrane transport
GO:0042883	0	cysteine transport
GO:0042884	0	microcin transport
GO:0042885	0	microcin B17 transport
GO:0042886	18.723631865744	amide transport
GO:0042889	0	3-phenylpropionic acid transport
GO:0042891	0	antibiotic transport
GO:0042892	0	chloramphenicol transport
GO:0042893	0	polymyxin transport
GO:0042894	0	fosmidomycin transport
GO:0042899	0	arabinan transmembrane transport
GO:0042902	0	peptidoglycan-protein cross-linking via L-threonyl-pentaglycyl-murein
GO:0042904	0	9-cis-retinoic acid biosynthetic process
GO:0042905	0	9-cis-retinoic acid metabolic process
GO:0042906	0	xanthine transport
GO:0042908	0	xenobiotic transport
GO:0042909	0	acridine transport
GO:0042914	0	colicin transport
GO:0042915	0	group A colicin transport
GO:0042916	0	alkylphosphonate transport
GO:0042918	0	alkanesulfonate transport
GO:0042919	0	benzoate transport
GO:0042920	0	3-hydroxyphenylpropionic acid transport
GO:0042921	0	glucocorticoid receptor signaling pathway
GO:0042928	0	ferrichrome transport
GO:0042930	0	enterobactin transport
GO:0042932	0	chrysobactin transport
GO:0042935	0	achromobactin transport
GO:0042938	0	dipeptide transport
GO:0042939	0	tripeptide transport
GO:0042940	0	D-amino acid transport
GO:0042941	0	D-alanine transport
GO:0042942	0	D-serine transport
GO:0042946	0	glucoside transport
GO:0042948	0	salicin transport
GO:0042949	0	arbutin transport
GO:0042952	0	beta-ketoadipate pathway
GO:0042953	0	lipoprotein transport
GO:0042955	0	dextrin transport
GO:0042956	0	maltodextrin transport
GO:0042964	0	thioredoxin reduction
GO:0042966	0	biotin carboxyl carrier protein biosynthetic process
GO:0042968	0	homoserine transport
GO:0042969	0	lactone transport
GO:0042976	0	activation of Janus kinase activity
GO:0042982	0	amyloid precursor protein metabolic process
GO:0042983	0	amyloid precursor protein biosynthetic process
GO:0042984	0	regulation of amyloid precursor protein biosynthetic process
GO:0042985	0	negative regulation of amyloid precursor protein biosynthetic process
GO:0042986	0	positive regulation of amyloid precursor protein biosynthetic process
GO:0042987	0	amyloid precursor protein catabolic process
GO:0042996	0	regulation of Golgi to plasma membrane protein transport
GO:0042997	0	negative regulation of Golgi to plasma membrane protein transport
GO:0042998	0	positive regulation of Golgi to plasma membrane protein transport
GO:0042999	0	regulation of Golgi to plasma membrane CFTR protein transport
GO:0043000	0	Golgi to plasma membrane CFTR protein transport
GO:0043001	0	Golgi to plasma membrane protein transport
GO:0043002	0	negative regulation of Golgi to plasma membrane CFTR protein transport
GO:0043003	0	positive regulation of Golgi to plasma membrane CFTR protein transport
GO:0043004	0	cytoplasmic sequestering of CFTR protein
GO:0043006	0	activation of phospholipase A2 activity by calcium-mediated signaling
GO:0043007	0	maintenance of rDNA
GO:0043009	0	chordate embryonic development
GO:0043010	0	camera-type eye development
GO:0043011	0	myeloid dendritic cell differentiation
GO:0043012	0	regulation of fusion of sperm to egg plasma membrane
GO:0043013	0	negative regulation of fusion of sperm to egg plasma membrane
GO:0043016	0	regulation of lymphotoxin A biosynthetic process
GO:0043017	0	positive regulation of lymphotoxin A biosynthetic process
GO:0043018	0	negative regulation of lymphotoxin A biosynthetic process
GO:0043029	0	T cell homeostasis
GO:0043030	0	regulation of macrophage activation
GO:0043031	0	negative regulation of macrophage activation
GO:0043032	0	positive regulation of macrophage activation
GO:0043038	0	amino acid activation
GO:0043039	0	tRNA aminoacylation
GO:0043040	0	tRNA aminoacylation for nonribosomal peptide biosynthetic process
GO:0043041	0	amino acid activation for nonribosomal peptide biosynthetic process
GO:0043042	0	amino acid adenylylation by nonribosomal peptide synthase
GO:0043043	12.1082515706258	peptide biosynthetic process
GO:0043044	0.419058177461747	ATP-dependent chromatin remodeling
GO:0043045	0	DNA methylation involved in embryo development
GO:0043046	0	DNA methylation involved in gamete generation
GO:0043048	0	dolichyl monophosphate biosynthetic process
GO:0043049	0	otic placode formation
GO:0043050	0	pharyngeal pumping
GO:0043051	0	regulation of pharyngeal pumping
GO:0043052	0	thermotaxis
GO:0043053	0	dauer entry
GO:0043054	0	dauer exit
GO:0043055	0	maintenance of dauer
GO:0043056	0	forward locomotion
GO:0043057	0	backward locomotion
GO:0043058	0	regulation of backward locomotion
GO:0043059	0	regulation of forward locomotion
GO:0043060	0	meiotic metaphase I plate congression
GO:0043061	0	meiotic metaphase II plate congression
GO:0043062	0	extracellular structure organization
GO:0043063	0	intercellular bridge organization
GO:0044781	0	bacterial-type flagellum organization
GO:0044782	0.82121266667194	cilium organization
GO:0043065	0	positive regulation of apoptotic process
GO:0043067	87.2677545007877	regulation of programmed cell death
GO:0043068	0	positive regulation of programmed cell death
GO:0043069	6.44299581886805	negative regulation of programmed cell death
GO:0043077	0	initiation of acetate catabolic process
GO:0043084	0	penile erection
GO:0043085	0.711405342245621	positive regulation of catalytic activity
GO:0043086	0.156173761888606	negative regulation of catalytic activity
GO:0043090	0	amino acid import
GO:0043093	0	FtsZ-dependent cytokinesis
GO:0043094	0.487652415198346	cellular metabolic compound salvage
GO:0043095	0	regulation of GTP cyclohydrolase I activity
GO:0043096	0	purine nucleobase salvage
GO:0043097	0	pyrimidine nucleoside salvage
GO:0043098	0	purine deoxyribonucleoside salvage
GO:0043099	0	pyrimidine deoxyribonucleoside salvage
GO:0043100	0	pyrimidine nucleobase salvage
GO:0043101	0	purine-containing compound salvage
GO:0043102	0.487652415198346	amino acid salvage
GO:0043104	0	positive regulation of GTP cyclohydrolase I activity
GO:0043105	0	negative regulation of GTP cyclohydrolase I activity
GO:0043107	0	type IV pilus-dependent motility
GO:0043108	0	pilus retraction
GO:0043111	0	replication fork arrest
GO:0043112	0.448574979457305	receptor metabolic process
