GO	CC	annotation
GO:0045841	0.148979217803262	negative regulation of mitotic metaphase/anaphase transition
GO:0045930	0.148979217803262	negative regulation of mitotic cell cycle
GO:0051304	0.148979217803262	chromosome separation
GO:0051306	0.148979217803262	mitotic sister chromatid separation
GO:0051783	0.148979217803262	regulation of nuclear division
GO:0051784	0.148979217803262	negative regulation of nuclear division
GO:0051983	0.148979217803262	regulation of chromosome segregation
GO:0051985	0.148979217803262	negative regulation of chromosome segregation
GO:0071173	0.148979217803262	spindle assembly checkpoint
GO:0071174	0.148979217803262	mitotic spindle checkpoint
GO:1901987	0.148979217803262	regulation of cell cycle phase transition
GO:1901988	0.148979217803262	negative regulation of cell cycle phase transition
GO:1901990	0.148979217803262	regulation of mitotic cell cycle phase transition
GO:1901991	0.148979217803262	negative regulation of mitotic cell cycle phase transition
GO:1902099	0.148979217803262	regulation of metaphase/anaphase transition of cell cycle
GO:1902100	0.148979217803262	negative regulation of metaphase/anaphase transition of cell cycle
GO:1905818	0.148979217803262	regulation of chromosome separation
GO:1905819	0.148979217803262	negative regulation of chromosome separation
GO:2000816	0.148979217803262	negative regulation of mitotic sister chromatid separation
GO:2001251	0.148979217803262	negative regulation of chromosome organization
GO:0007009	0.14898631490441	plasma membrane organization
GO:0016779	0.150719577183607	nucleotidyltransferase activity
GO:0043087	0.150837163054774	regulation of GTPase activity
GO:0051336	0.150837163054774	regulation of hydrolase activity
GO:0003998	0.159197853296502	acylphosphatase activity
GO:0008234	0.159289473135537	cysteine-type peptidase activity
GO:0009059	0.161292318582784	macromolecule biosynthetic process
GO:0034645	0.161292318582784	cellular macromolecule biosynthetic process
GO:0008410	0.162201562783959	CoA-transferase activity
GO:0044271	0.162515354354015	cellular nitrogen compound biosynthetic process
GO:1901681	0.162828116434295	sulfur compound binding
GO:0065009	0.164292193223162	regulation of molecular function
GO:0098805	0.166606943403383	whole membrane
GO:0031981	0.166832727829179	nuclear lumen
GO:0000166	0.170634937621525	nucleotide binding
GO:1901265	0.170634937621525	nucleoside phosphate binding
GO:0044265	0.170748529458368	cellular macromolecule catabolic process
GO:0005488	0.171780245731776	binding
GO:0009057	0.173113592631348	macromolecule catabolic process
GO:0036094	0.173154937484341	small molecule binding
GO:0000062	0.173712844105294	fatty-acyl-CoA binding
GO:1901567	0.173712844105294	fatty acid derivative binding
GO:0055114	0.175620971747808	oxidation-reduction process
GO:0018149	0.176028088237878	peptide cross-linking
GO:0019941	0.177860308107474	modification-dependent protein catabolic process
GO:0051603	0.177860308107474	proteolysis involved in cellular protein catabolic process
GO:0006511	0.177860308107474	ubiquitin-dependent protein catabolic process
GO:0043632	0.177860308107474	modification-dependent macromolecule catabolic process
GO:0044257	0.177860308107474	cellular protein catabolic process
GO:0030163	0.178041260055463	protein catabolic process
GO:0003674	0.178105367888372	molecular_function
GO:0005515	0.179217445488751	protein binding
GO:0030141	0.180572817683703	secretory granule
GO:0099503	0.180572817683703	secretory vesicle
GO:1901576	0.182526142319259	organic substance biosynthetic process
GO:0016788	0.182764604160025	hydrolase activity, acting on ester bonds
GO:0005654	0.184054116574036	nucleoplasm
GO:0044451	0.184054116574036	nucleoplasm part
GO:0034220	0.184594039164117	ion transmembrane transport
GO:0044249	0.185803742351279	cellular biosynthetic process
GO:0003779	0.188265958198866	actin binding
GO:0048040	0.189335960205478	UDP-glucuronate decarboxylase activity
GO:0004822	0.190721005957055	isoleucine-tRNA ligase activity
GO:0043168	0.195963135163341	anion binding
GO:0004713	0.198061130481324	protein tyrosine kinase activity
GO:0009056	0.199376186080819	catabolic process
GO:0019904	0.201394242917466	protein domain specific binding
GO:0004553	0.20176574442247	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0000375	0.202192062816172	RNA splicing, via transesterification reactions
GO:0000377	0.202192062816172	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile
GO:0000398	0.202192062816172	mRNA splicing, via spliceosome
GO:0044248	0.206507672602654	cellular catabolic process
GO:0016796	0.207669911823454	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
GO:0001527	0.208843523545519	microfibril
GO:0044420	0.208843523545519	extracellular matrix component
GO:1901575	0.211554937263174	organic substance catabolic process
GO:0002097	0.21352742266081	tRNA wobble base modification
GO:0002098	0.21352742266081	tRNA wobble uridine modification
GO:0016798	0.218572298668352	hydrolase activity, acting on glycosyl bonds
GO:0009058	0.219516409234669	biosynthetic process
GO:0000075	0.220792657623054	cell cycle checkpoint
GO:0045786	0.220792657623054	negative regulation of cell cycle
GO:0006022	0.22107896968125	aminoglycan metabolic process
GO:0006026	0.22107896968125	aminoglycan catabolic process
GO:0006027	0.22107896968125	glycosaminoglycan catabolic process
GO:0030203	0.22107896968125	glycosaminoglycan metabolic process
GO:0030212	0.22107896968125	hyaluronan metabolic process
GO:0030214	0.22107896968125	hyaluronan catabolic process
GO:1901136	0.22107896968125	carbohydrate derivative catabolic process
GO:1903510	0.22107896968125	mucopolysaccharide metabolic process
GO:0051234	0.221892016436258	establishment of localization
GO:0005326	0.2237395042839	neurotransmitter transporter activity
GO:0005328	0.2237395042839	neurotransmitter:sodium symporter activity
GO:0015291	0.2237395042839	secondary active transmembrane transporter activity
GO:0015081	0.2237395042839	sodium ion transmembrane transporter activity
GO:0015293	0.2237395042839	symporter activity
GO:0015294	0.2237395042839	solute:cation symporter activity
GO:0015370	0.2237395042839	solute:sodium symporter activity
GO:0008146	0.227537637453355	sulfotransferase activity
GO:0007166	0.227757349875446	cell surface receptor signaling pathway
GO:1901565	0.228470068482294	organonitrogen compound catabolic process
GO:0007015	0.231040811471843	actin filament organization
GO:0097435	0.231040811471843	supramolecular fiber organization
GO:0007417	0.231678837197142	central nervous system development
GO:0005125	0.233113997176946	cytokine activity
GO:0006508	0.233228713760751	proteolysis
GO:0035064	0.236958343741614	methylated histone binding
GO:0140034	0.236958343741614	methylation-dependent protein binding
GO:0006810	0.237767756567835	transport
GO:0051128	0.240533669684851	regulation of cellular component organization
GO:0006629	0.24139867254671	lipid metabolic process
GO:0005183	0.243239834677991	gonadotropin hormone-releasing hormone activity
GO:0019955	0.243239834677991	cytokine binding
GO:0008152	0.243896487862588	metabolic process
GO:0030246	0.24633574482009	carbohydrate binding
GO:0001503	0.24688560807597	ossification
GO:0030036	0.249187216884262	actin cytoskeleton organization
GO:0030029	0.249187216884262	actin filament-based process
GO:0008380	0.249309936748894	RNA splicing
GO:0008017	0.256234313654933	microtubule binding
GO:0016758	0.257348503876171	transferase activity, transferring hexosyl groups
GO:0051179	0.261114008666905	localization
GO:0003824	0.261353808790334	catalytic activity
GO:0003912	0.263213130712557	DNA nucleotidylexotransferase activity
GO:0030695	0.264099505419177	GTPase regulator activity
GO:0060589	0.264099505419177	nucleoside-triphosphatase regulator activity
GO:0009968	0.266273012435083	negative regulation of signal transduction
GO:0010648	0.266273012435083	negative regulation of cell communication
GO:0023057	0.266273012435083	negative regulation of signaling
GO:1902532	0.266273012435083	negative regulation of intracellular signal transduction
GO:0031012	0.267191460786154	extracellular matrix
GO:0008092	0.269061305378119	cytoskeletal protein binding
GO:0043414	0.26953036249389	macromolecule methylation
GO:0007275	0.270259260978444	multicellular organism development
GO:0032259	0.270647573536501	methylation
GO:0004535	0.271362027362276	poly(A)-specific ribonuclease activity
GO:0070403	0.271454006310845	NAD+ binding
GO:0031974	0.274847760147594	membrane-enclosed lumen
GO:0043233	0.274847760147594	organelle lumen
GO:0070013	0.274847760147594	intracellular organelle lumen
GO:0050790	0.276304022880184	regulation of catalytic activity
GO:0003008	0.277090194623047	system process
GO:0003713	0.28109188435028	transcription coactivator activity
GO:0016740	0.284865693606804	transferase activity
GO:0051262	0.285076694417658	protein tetramerization
GO:0002080	0.286684876161648	acrosomal membrane
GO:0030667	0.286684876161648	secretory granule membrane
GO:0031225	0.286684876161648	anchored component of membrane
GO:0032991	0.28697947598508	protein-containing complex
GO:0004715	0.290455348147455	non-membrane spanning protein tyrosine kinase activity
GO:0016853	0.295015069408852	isomerase activity
GO:0001990	0.299277370754089	regulation of systemic arterial blood pressure by hormone
GO:0003013	0.299277370754089	circulatory system process
GO:0003044	0.299277370754089	regulation of systemic arterial blood pressure mediated by a chemical signal
GO:0003073	0.299277370754089	regulation of systemic arterial blood pressure
GO:0003081	0.299277370754089	regulation of systemic arterial blood pressure by renin-angiotensin
GO:0008015	0.299277370754089	blood circulation
GO:0008217	0.299277370754089	regulation of blood pressure
GO:0050886	0.299277370754089	endocrine process
GO:0004860	0.301391611988706	protein kinase inhibitor activity
GO:0019887	0.301391611988706	protein kinase regulator activity
GO:0019207	0.301391611988706	kinase regulator activity
GO:0019210	0.301391611988706	kinase inhibitor activity
GO:0016020	0.305828126467914	membrane
GO:0022618	0.306196869024496	ribonucleoprotein complex assembly
GO:0071826	0.306196869024496	ribonucleoprotein complex subunit organization
GO:0051493	0.309222994614676	regulation of cytoskeleton organization
GO:0006188	0.309614981165621	IMP biosynthetic process
GO:0006189	0.309614981165621	'de novo' IMP biosynthetic process
GO:0046040	0.309614981165621	IMP metabolic process
GO:0000287	0.316219955710808	magnesium ion binding
GO:0001649	0.316366992392922	osteoblast differentiation
GO:0044421	0.322740663867507	extracellular region part
GO:0071704	0.329058760581945	organic substance metabolic process
GO:0005615	0.329393163504488	extracellular space
GO:0016787	0.330264718617464	hydrolase activity
GO:0010467	0.330726773347889	gene expression
GO:0022613	0.331015712879238	ribonucleoprotein complex biogenesis
GO:0005516	0.334533191210023	calmodulin binding
GO:0005737	0.334562177761276	cytoplasm
GO:0042470	0.339780129031707	melanosome
GO:0048770	0.339780129031707	pigment granule
GO:0044459	0.343651942417844	plasma membrane part
GO:0032007	0.345728102453413	negative regulation of TOR signaling
GO:0033218	0.3460503746336	amide binding
GO:0030554	0.349578223435201	adenyl nucleotide binding
GO:0032559	0.349578223435201	adenyl ribonucleotide binding
GO:0046332	0.350697615321078	SMAD binding
GO:0044238	0.355678155646889	primary metabolic process
GO:0012506	0.356304798025281	vesicle membrane
GO:0030659	0.356304798025281	cytoplasmic vesicle membrane
GO:0004869	0.356403823835813	cysteine-type endopeptidase inhibitor activity
GO:0043167	0.36001359269297	ion binding
GO:0008384	0.363601698606925	IkappaB kinase activity
GO:0004064	0.364696738957446	arylesterase activity
GO:0006996	0.367854956680561	organelle organization
GO:0007399	0.369478512608434	nervous system development
GO:0007229	0.372054003495432	integrin-mediated signaling pathway
GO:0010558	0.373391840514242	negative regulation of macromolecule biosynthetic process
GO:0031327	0.373391840514242	negative regulation of cellular biosynthetic process
GO:2000113	0.373391840514242	negative regulation of cellular macromolecule biosynthetic process
GO:0010638	0.373522241427746	positive regulation of organelle organization
GO:0051130	0.373522241427746	positive regulation of cellular component organization
GO:0031324	0.373689814234143	negative regulation of cellular metabolic process
GO:0051172	0.373689814234143	negative regulation of nitrogen compound metabolic process
GO:0005524	0.373708928091041	ATP binding
GO:0070011	0.373894732541757	peptidase activity, acting on L-amino acid peptides
GO:0044255	0.373945508277058	cellular lipid metabolic process
GO:0051287	0.374240507034272	NAD binding
GO:0050662	0.374965455015215	coenzyme binding
GO:0006383	0.375554047824107	transcription by RNA polymerase III
GO:0006359	0.375554047824107	regulation of transcription by RNA polymerase III
GO:0016480	0.375554047824107	negative regulation of transcription by RNA polymerase III
GO:0016810	0.375729049457852	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
GO:0045934	0.375789688873525	negative regulation of nucleobase-containing compound metabolic process
GO:0016741	0.376652521455896	transferase activity, transferring one-carbon groups
GO:0045892	0.377554125042792	negative regulation of transcription, DNA-templated
GO:1902679	0.377554125042792	negative regulation of RNA biosynthetic process
GO:1903507	0.377554125042792	negative regulation of nucleic acid-templated transcription
GO:0046834	0.377726108552226	lipid phosphorylation
GO:0046854	0.377726108552226	phosphatidylinositol phosphorylation
GO:0051253	0.38321166128887	negative regulation of RNA metabolic process
GO:0007596	0.384305318656205	blood coagulation
GO:0007599	0.384305318656205	hemostasis
GO:0009611	0.384305318656205	response to wounding
GO:0042060	0.384305318656205	wound healing
GO:0050817	0.384305318656205	coagulation
GO:0050878	0.384305318656205	regulation of body fluid levels
GO:0034613	0.384621290902907	cellular protein localization
GO:0070727	0.384621290902907	cellular macromolecule localization
GO:0006400	0.384632039167938	tRNA modification
GO:0035004	0.386533383404305	phosphatidylinositol 3-kinase activity
GO:0008144	0.387721655176664	drug binding
GO:0030258	0.38815659801806	lipid modification
GO:0044237	0.392372475355411	cellular metabolic process
GO:0046488	0.392494724606498	phosphatidylinositol metabolic process
GO:0006644	0.393723890418845	phospholipid metabolic process
GO:0006650	0.393723890418845	glycerophospholipid metabolic process
GO:0046486	0.393723890418845	glycerolipid metabolic process
GO:0005179	0.396839629632801	hormone activity
GO:0004536	0.39819493480142	deoxyribonuclease activity
GO:0001881	0.401365472400316	receptor recycling
GO:0043112	0.401365472400316	receptor metabolic process
GO:0043240	0.406915437555151	Fanconi anaemia nuclear complex
GO:0031090	0.407757528622864	organelle membrane
GO:0007160	0.409882295450923	cell-matrix adhesion
GO:0031589	0.409882295450923	cell-substrate adhesion
GO:0005096	0.410510469778421	GTPase activator activity
GO:0044260	0.412225800184485	cellular macromolecule metabolic process
GO:0016301	0.413658761904627	kinase activity
GO:0019888	0.416525987596365	protein phosphatase regulator activity
GO:0007010	0.418613284283635	cytoskeleton organization
GO:0048513	0.420153805301677	animal organ development
GO:0006807	0.420981031877485	nitrogen compound metabolic process
GO:0046982	0.42111428256879	protein heterodimerization activity
GO:0008171	0.423348852597124	O-methyltransferase activity
GO:0030001	0.423444366724528	metal ion transport
GO:0140101	0.42366067790819	catalytic activity, acting on a tRNA
GO:0004527	0.426641716139046	exonuclease activity
GO:0043170	0.427026463575273	macromolecule metabolic process
GO:0009890	0.427704302045938	negative regulation of biosynthetic process
GO:0006812	0.433666737690179	cation transport
GO:0045184	0.435881821611562	establishment of protein localization
GO:0010605	0.438307723431904	negative regulation of macromolecule metabolic process
GO:0016747	0.443953401942553	transferase activity, transferring acyl groups other than amino-acyl groups
GO:0048037	0.444014141997665	cofactor binding
GO:0006338	0.444127089887464	chromatin remodeling
GO:0010629	0.448472696155515	negative regulation of gene expression
GO:0016310	0.448968076451499	phosphorylation
GO:0098772	0.449101782272919	molecular function regulator
GO:0016763	0.449249407022139	transferase activity, transferring pentosyl groups
GO:0065008	0.44949552891875	regulation of biological quality
GO:0007420	0.452401999122496	brain development
GO:0021537	0.452401999122496	telencephalon development
GO:0021543	0.452401999122496	pallium development
GO:0021987	0.452401999122496	cerebral cortex development
GO:0030900	0.452401999122496	forebrain development
GO:0060322	0.452401999122496	head development
GO:0004888	0.453754326938167	transmembrane signaling receptor activity
GO:0045454	0.453755666161048	cell redox homeostasis
GO:0019725	0.453755666161048	cellular homeostasis
GO:0008104	0.45385337654736	protein localization
GO:0016757	0.454535733465279	transferase activity, transferring glycosyl groups
GO:0044283	0.45543254113227	small molecule biosynthetic process
GO:0042592	0.455621495821578	homeostatic process
GO:0000428	0.461891675086735	DNA-directed RNA polymerase complex
GO:0016591	0.461891675086735	RNA polymerase II, holoenzyme
GO:0030880	0.461891675086735	RNA polymerase complex
GO:0055029	0.461891675086735	nuclear DNA-directed RNA polymerase complex
GO:0061695	0.461891675086735	transferase complex, transferring phosphorus-containing groups
GO:0008568	0.464467807722554	microtubule-severing ATPase activity
GO:0031325	0.46457255865972	positive regulation of cellular metabolic process
GO:0031399	0.46457255865972	regulation of protein modification process
GO:0031401	0.46457255865972	positive regulation of protein modification process
GO:0032270	0.46457255865972	positive regulation of cellular protein metabolic process
GO:0051173	0.46457255865972	positive regulation of nitrogen compound metabolic process
GO:0051247	0.46457255865972	positive regulation of protein metabolic process
GO:0006576	0.466498494952152	cellular biogenic amine metabolic process
GO:0006595	0.466498494952152	polyamine metabolic process
GO:0009308	0.466498494952152	amine metabolic process
GO:0044106	0.466498494952152	cellular amine metabolic process
GO:0001669	0.46847567723864	acrosomal vesicle
GO:0097223	0.46847567723864	sperm part
GO:0001067	0.469652891810287	regulatory region nucleic acid binding
GO:0044212	0.469652891810287	transcription regulatory region DNA binding
GO:0033036	0.472591890544821	macromolecule localization
GO:0006284	0.473592877101311	base-excision repair
GO:0018193	0.47395635465312	peptidyl-amino acid modification
GO:0007155	0.475813379015825	cell adhesion
GO:0022610	0.475813379015825	biological adhesion
GO:0006206	0.477942220322142	pyrimidine nucleobase metabolic process
GO:0009112	0.477942220322142	nucleobase metabolic process
GO:0046906	0.478596073098192	tetrapyrrole binding
GO:0006281	0.479786108629779	DNA repair
GO:0020037	0.482437204921976	heme binding
GO:0048519	0.482563340873891	negative regulation of biological process
GO:0019637	0.486268092818737	organophosphate metabolic process
GO:0006974	0.487218431681737	cellular response to DNA damage stimulus
GO:0010468	0.488013924121845	regulation of gene expression
GO:0005975	0.488212014983556	carbohydrate metabolic process
GO:0006325	0.48883079131055	chromatin organization
GO:0051716	0.489185488446101	cellular response to stimulus
GO:0044444	0.490614322348089	cytoplasmic part
GO:0016491	0.49196100139852	oxidoreductase activity
GO:0030676	0.494876030705419	Rac guanyl-nucleotide exchange factor activity
GO:0048365	0.494876030705419	Rac GTPase binding
GO:0008233	0.497075561904774	peptidase activity
GO:0004843	0.497159877932657	thiol-dependent ubiquitin-specific protease activity
GO:0036459	0.497159877932657	thiol-dependent ubiquitinyl hydrolase activity
GO:0019783	0.497159877932657	ubiquitin-like protein-specific protease activity
GO:0101005	0.497159877932657	ubiquitinyl hydrolase activity
GO:0050794	0.497918015922478	regulation of cellular process
GO:0060255	0.500216563333351	regulation of macromolecule metabolic process
GO:0023052	0.501063465042933	signaling
GO:0031410	0.501385291730689	cytoplasmic vesicle
GO:0031982	0.501385291730689	vesicle
GO:0097708	0.501385291730689	intracellular vesicle
GO:0004386	0.502112943951501	helicase activity
GO:0007165	0.503413359785817	signal transduction
GO:0000226	0.503416774654106	microtubule cytoskeleton organization
GO:0050789	0.503430561153576	regulation of biological process
GO:0009889	0.504724743522965	regulation of biosynthetic process
GO:0007154	0.505984521467377	cell communication
GO:0010556	0.50660108531535	regulation of macromolecule biosynthetic process
GO:0031326	0.50660108531535	regulation of cellular biosynthetic process
GO:2000112	0.50660108531535	regulation of cellular macromolecule biosynthetic process
GO:0016765	0.509393968682839	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0051252	0.511021891995535	regulation of RNA metabolic process
GO:0005886	0.511179152935453	plasma membrane
GO:0006355	0.511369835518805	regulation of transcription, DNA-templated
GO:1903506	0.511369835518805	regulation of nucleic acid-templated transcription
GO:2001141	0.511369835518805	regulation of RNA biosynthetic process
GO:0019219	0.512343641898636	regulation of nucleobase-containing compound metabolic process
GO:0019068	0.512442267557868	virion assembly
GO:0019058	0.513472620788828	viral life cycle
GO:0009451	0.51435003975774	RNA modification
GO:0006886	0.51438498961917	intracellular protein transport
GO:0031323	0.515394535534696	regulation of cellular metabolic process
GO:0051171	0.515394535534696	regulation of nitrogen compound metabolic process
GO:0080090	0.515394535534696	regulation of primary metabolic process
GO:0034641	0.516320580632451	cellular nitrogen compound metabolic process
GO:0006914	0.521338965181122	autophagy
GO:0061919	0.521338965181122	process utilizing autophagic mechanism
GO:0007017	0.521801296699413	microtubule-based process
GO:0050954	0.52339158087039	sensory perception of mechanical stimulus
GO:0050877	0.52339158087039	nervous system process
GO:0007600	0.52339158087039	sensory perception
GO:0007605	0.52339158087039	sensory perception of sound
GO:0006811	0.533085203610655	ion transport
GO:0003676	0.535114835760091	nucleic acid binding
GO:0000175	0.535199911177583	3'-5'-exoribonuclease activity
GO:0004532	0.535199911177583	exoribonuclease activity
GO:0016896	0.535199911177583	exoribonuclease activity, producing 5'-phosphomonoesters
GO:0001784	0.537884679948965	phosphotyrosine residue binding
GO:0045309	0.537884679948965	protein phosphorylated amino acid binding
GO:0051219	0.537884679948965	phosphoprotein binding
GO:0071944	0.538244665081583	cell periphery
GO:0032501	0.538588166852534	multicellular organismal process
GO:0071702	0.53861933348418	organic substance transport
GO:0043227	0.540270000025067	membrane-bounded organelle
GO:0051020	0.540504001267938	GTPase binding
GO:0000003	0.542067305785508	reproduction
GO:0022414	0.542067305785508	reproductive process
GO:0060089	0.544222188148838	molecular transducer activity
GO:0006793	0.544412215198731	phosphorus metabolic process
GO:0006796	0.544412215198731	phosphate-containing compound metabolic process
GO:0038023	0.545370949580966	signaling receptor activity
GO:0019953	0.547647881045508	sexual reproduction
GO:0044703	0.547647881045508	multi-organism reproductive process
GO:0045087	0.5486193259269	innate immune response
GO:0007276	0.549156875787423	gamete generation
GO:0032504	0.549156875787423	multicellular organism reproduction
GO:0048609	0.549156875787423	multicellular organismal reproductive process
GO:0007167	0.550357266070246	enzyme linked receptor protein signaling pathway
GO:0006821	0.550364293227966	chloride transport
GO:0050896	0.551128403482288	response to stimulus
GO:0016782	0.556389910705994	transferase activity, transferring sulfur-containing groups
GO:0003012	0.557677653164311	muscle system process
GO:0006936	0.557677653164311	muscle contraction
GO:0006937	0.557677653164311	regulation of muscle contraction
GO:0006939	0.557677653164311	smooth muscle contraction
GO:0006940	0.557677653164311	regulation of smooth muscle contraction
GO:0044057	0.557677653164311	regulation of system process
GO:0090257	0.557677653164311	regulation of muscle system process
GO:0004714	0.557677653164311	transmembrane receptor protein tyrosine kinase activity
GO:0005007	0.557677653164311	fibroblast growth factor-activated receptor activity
GO:0019199	0.557677653164311	transmembrane receptor protein kinase activity
GO:0007169	0.557806214430034	transmembrane receptor protein tyrosine kinase signaling pathway
GO:0009108	0.560955882221965	coenzyme biosynthetic process
GO:0043231	0.561351230099003	intracellular membrane-bounded organelle
GO:0019222	0.561466813414986	regulation of metabolic process
GO:0008201	0.563399110838631	heparin binding
GO:0009893	0.563613681361973	positive regulation of metabolic process
GO:0010604	0.563613681361973	positive regulation of macromolecule metabolic process
GO:0044428	0.565327817621686	nuclear part
GO:0098599	0.566293178866326	palmitoyl hydrolase activity
GO:0004749	0.567619522832961	ribose phosphate diphosphokinase activity
GO:0016778	0.567619522832961	diphosphotransferase activity
GO:0051536	0.569009131771893	iron-sulfur cluster binding
GO:0051540	0.569009131771893	metal cluster binding
GO:0043044	0.56956030513138	ATP-dependent chromatin remodeling
GO:0051539	0.571104329283457	4 iron, 4 sulfur cluster binding
GO:0006888	0.582532314098506	ER to Golgi vesicle-mediated transport
GO:0050801	0.58272162257337	ion homeostasis
GO:0048878	0.58272162257337	chemical homeostasis
GO:0055065	0.58272162257337	metal ion homeostasis
GO:0055070	0.58272162257337	copper ion homeostasis
GO:0055076	0.58272162257337	transition metal ion homeostasis
GO:0055080	0.58272162257337	cation homeostasis
GO:0098771	0.58272162257337	inorganic ion homeostasis
GO:0007178	0.583691763210368	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0007179	0.583691763210368	transforming growth factor beta receptor signaling pathway
GO:0070848	0.583691763210368	response to growth factor
GO:0071363	0.583691763210368	cellular response to growth factor stimulus
GO:0071559	0.583691763210368	response to transforming growth factor beta
GO:0071560	0.583691763210368	cellular response to transforming growth factor beta stimulus
GO:0015031	0.584103382043506	protein transport
GO:0015833	0.584103382043506	peptide transport
GO:0042886	0.584103382043506	amide transport
GO:0030154	0.587207344280988	cell differentiation
GO:0140098	0.587639940941596	catalytic activity, acting on RNA
GO:0005539	0.588287280122428	glycosaminoglycan binding
GO:2001069	0.589407658508554	glycogen binding
GO:0008270	0.589554185718031	zinc ion binding
GO:0016051	0.589608844565811	carbohydrate biosynthetic process
GO:0071310	0.59009725794639	cellular response to organic substance
GO:0071495	0.59009725794639	cellular response to endogenous stimulus
GO:0006906	0.590199481329385	vesicle fusion
GO:0006898	0.590199481329385	receptor-mediated endocytosis
GO:0061025	0.590199481329385	membrane fusion
GO:0031338	0.590199481329385	regulation of vesicle fusion
GO:0035493	0.590199481329385	SNARE complex assembly
GO:0035542	0.590199481329385	regulation of SNARE complex assembly
GO:0072583	0.590199481329385	clathrin-dependent endocytosis
GO:0090174	0.590199481329385	organelle membrane fusion
GO:0007283	0.593078522637968	spermatogenesis
GO:0048232	0.593078522637968	male gamete generation
GO:0071705	0.596257958913406	nitrogen compound transport
GO:0007507	0.596363275120804	heart development
GO:0072359	0.596363275120804	circulatory system development
GO:0008119	0.598498906074762	thiopurine S-methyltransferase activity
GO:0008172	0.598498906074762	S-methyltransferase activity
GO:0006520	0.598709914084765	cellular amino acid metabolic process
GO:0070887	0.602264380435521	cellular response to chemical stimulus
GO:0010256	0.603493760478779	endomembrane system organization
GO:0005085	0.603855305925417	guanyl-nucleotide exchange factor activity
GO:0051188	0.606752026474058	cofactor biosynthetic process
GO:0006732	0.608566424404578	coenzyme metabolic process
GO:0098519	0.608874298503648	nucleotide phosphatase activity, acting on free nucleotides
GO:0070513	0.611437717461881	death domain binding
GO:0004114	0.614530695375435	3',5'-cyclic-nucleotide phosphodiesterase activity
GO:0007281	0.617826342898599	germ cell development
GO:0005739	0.617831118003358	mitochondrion
GO:0140110	0.618534171517195	transcription regulator activity
GO:0097159	0.621202693254182	organic cyclic compound binding
GO:1901363	0.621202693254182	heterocyclic compound binding
GO:0048523	0.621516808199128	negative regulation of cellular process
GO:0008238	0.622225926275907	exopeptidase activity
GO:0004697	0.622335680346105	protein kinase C activity
GO:0051186	0.622776267681955	cofactor metabolic process
GO:0040007	0.624255160159827	growth
GO:0040008	0.624255160159827	regulation of growth
GO:1902531	0.626724300074722	regulation of intracellular signal transduction
GO:0030674	0.632877132068616	protein binding, bridging
GO:0005070	0.632877132068616	SH3/SH2 adaptor activity
GO:0035591	0.632877132068616	signaling adaptor activity
GO:0060090	0.632877132068616	molecular adaptor activity
GO:0044433	0.634838469594518	cytoplasmic vesicle part
GO:0004831	0.635398785703904	tyrosine-tRNA ligase activity
GO:0006164	0.636184096627037	purine nucleotide biosynthetic process
GO:0009124	0.636184096627037	nucleoside monophosphate biosynthetic process
GO:0009127	0.636184096627037	purine nucleoside monophosphate biosynthetic process
GO:0009152	0.636184096627037	purine ribonucleotide biosynthetic process
GO:0009156	0.636184096627037	ribonucleoside monophosphate biosynthetic process
GO:0009168	0.636184096627037	purine ribonucleoside monophosphate biosynthetic process
GO:0009260	0.636184096627037	ribonucleotide biosynthetic process
GO:0046390	0.636184096627037	ribose phosphate biosynthetic process
GO:0072522	0.636184096627037	purine-containing compound biosynthetic process
GO:0065007	0.641325629950492	biological regulation
GO:0004699	0.642895221378079	calcium-independent protein kinase C activity
GO:0008483	0.644031973637043	transaminase activity
GO:0016769	0.644031973637043	transferase activity, transferring nitrogenous groups
GO:0016884	0.644281901213997	carbon-nitrogen ligase activity, with glutamine as amido-N-donor
GO:0048585	0.644574007533194	negative regulation of response to stimulus
GO:0019205	0.644580632073605	nucleobase-containing compound kinase activity
GO:0048515	0.645423033800962	spermatid differentiation
GO:0016776	0.647219592572027	phosphotransferase activity, phosphate group as acceptor
GO:0048731	0.651173705995932	system development
GO:0010181	0.653927662512765	FMN binding
GO:0009229	0.654726157239193	thiamine diphosphate biosynthetic process
GO:0042357	0.654726157239193	thiamine diphosphate metabolic process
GO:0072528	0.654726157239193	pyrimidine-containing compound biosynthetic process
GO:0017016	0.658041616511605	Ras GTPase binding
GO:0017048	0.658041616511605	Rho GTPase binding
GO:0031267	0.658041616511605	small GTPase binding
GO:0016010	0.659068048972484	dystrophin-associated glycoprotein complex
GO:0016011	0.659068048972484	dystroglycan complex
GO:0016012	0.659068048972484	sarcoglycan complex
GO:0090665	0.659068048972484	glycoprotein complex
GO:0016837	0.66099099134616	carbon-oxygen lyase activity, acting on polysaccharides
GO:0030570	0.66099099134616	pectate lyase activity
GO:0033554	0.661182562052803	cellular response to stress
GO:0004812	0.663036566195997	aminoacyl-tRNA ligase activity
